no,caption,file_path
2194,芝生の上にフリスビーを持った男性が立っている,train2014/COCO_train2014_000000023287.jpg
2195,茶色い馬に白い服を着た男性がまたがっている,train2014/COCO_train2014_000000060812.jpg
2196,テーブルの角に顔を揃えた家族写真,train2014/COCO_train2014_000000052037.jpg
2197,傘をさして猫を抱きかかえた眼鏡をかけた女性,train2014/COCO_train2014_000000044040.jpg
2198,ポニーテールの女性がラケットを持っている,train2014/COCO_train2014_000000050562.jpg
2199,目をつぶって、携帯電話で会話をしている,train2014/COCO_train2014_000000098278.jpg
2200,茶色のTシャツを着た女性が携帯電話を操作している,train2014/COCO_train2014_000000116988.jpg
2201,ゲームのリモコンを持った人がいる,train2014/COCO_train2014_000000055344.jpg
2202,投げられたフリスビーを犬が取ろうとしている,train2014/COCO_train2014_000000108606.jpg
2203,男女二人ずつが柵の前で立っている,train2014/COCO_train2014_000000089921.jpg
2204,空港で荷物を持っている水色の服を着た女性,train2014/COCO_train2014_000000027826.jpg
2205,青い帽子の子供が食べ物を持っている,train2014/COCO_train2014_000000048417.jpg
2206,子供が白いサーフィンボードでサーフィンをしている,train2014/COCO_train2014_000000067838.jpg
2207,ゲームで遊ぶ外国の女の子と男の子,train2014/COCO_train2014_000000072986.jpg
2208,スキー板を履きストックを持って笑顔でこちらを見ている男女,train2014/COCO_train2014_000000062759.jpg
2209,白いユニフォームを着た男性が観客に手を振っている,train2014/COCO_train2014_000000077814.jpg
2210,男性二人組が一緒にゲームしている,train2014/COCO_train2014_000000101195.jpg
2211,赤い服を着た男性が、サングラスをかけている,train2014/COCO_train2014_000000079323.jpg
2212,特大ピザを一枚持っている赤い服の男性,train2014/COCO_train2014_000000011271.jpg
2213,男の人が池の横で自撮りをしている,train2014/COCO_train2014_000000067802.jpg
2214,ステージの上で男女が踊っている,train2014/COCO_train2014_000000004684.jpg
2215,オフロードでのバイクを走行中,train2014/COCO_train2014_000000028336.jpg
2216,緑色の帽子をかぶった男性が時計を見ながら電話で話している,train2014/COCO_train2014_000000117230.jpg
2217,テニスをしている外国人の男の人,train2014/COCO_train2014_000000001815.jpg
2218,白い皿を持ったままなにか食べる女性二人,train2014/COCO_train2014_000000107518.jpg
2219,メガネの男性が歯磨きしている,train2014/COCO_train2014_000000104052.jpg
2220,おばあちゃんが綺麗な花の前で両手を広げている,train2014/COCO_train2014_000000031536.jpg
2221,白いゼッケン３番の男が赤いフリスビ−をなげた,train2014/COCO_train2014_000000075740.jpg
2222,テニスでボールを打ち返そうとしているプレイヤーが居る,train2014/COCO_train2014_000000099170.jpg
2223,眼鏡をかけた女性がケーキを切っている,train2014/COCO_train2014_000000099252.jpg
2224,お風呂上がりの我が子に絵本を読んでいる父,train2014/COCO_train2014_000000005424.jpg
2225,赤ちゃんがバナナを手に持って食べている,train2014/COCO_train2014_000000078738.jpg
2226,ネクストバッターズサークルにいる選手の集中力には目を見張るものがある,train2014/COCO_train2014_000000035265.jpg
2227,カウボーイハットを被った男性が赤く丸いものを持って糸を操作している,train2014/COCO_train2014_000000107169.jpg
2228,太った女性がベンチに座っている,train2014/COCO_train2014_000000005946.jpg
2229,箱に入ったケーキをカットしている男性,train2014/COCO_train2014_000000053464.jpg
2230,ピザや飲み物の乗ったテーブルについた女性がペプシの紙コップを持っている,train2014/COCO_train2014_000000054124.jpg
2231,歴史的な跡地で二人の男女が記念撮影をしているところである,train2014/COCO_train2014_000000023786.jpg
2232,紺色ねユニフォームの男性がランナーを飛び越えている,train2014/COCO_train2014_000000067200.jpg
2233,テニスボールを打っている女性の写真が二枚並んでいる,train2014/COCO_train2014_000000076740.jpg
2234,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けた男性が携帯電話で通話をしている,train2014/COCO_train2014_000000015193.jpg
2235,黄色と赤の鮮やかなウェアを身につけたスノーボーダー,train2014/COCO_train2014_000000061328.jpg
2236,眼鏡をかけた男性がパンを食べている,train2014/COCO_train2014_000000107501.jpg
2237,灰色の服を着た男性がスケートボードをしている,train2014/COCO_train2014_000000107191.jpg
2238,街中に緑の案内板の隣に女性が立っている,train2014/COCO_train2014_000000018482.jpg
2239,新しいケータイを手に入れて喜んでいる,train2014/COCO_train2014_000000052902.jpg
2240,男の人がワイングラスを傾けている,train2014/COCO_train2014_000000000326.jpg
2241,雷柄のネクタイをしたベストを着た男性,train2014/COCO_train2014_000000012182.jpg
2242,薄暗い部屋でゲームをしている男性,train2014/COCO_train2014_000000004823.jpg
2243,男性がフリスビーを取り合っている,train2014/COCO_train2014_000000028318.jpg
2244,ユニフォームを着た子供がサッカーボールを蹴ろうとしている,train2014/COCO_train2014_000000002446.jpg
2245,眼鏡をかけた金髪の女性が外でノートパソコンを使っている,train2014/COCO_train2014_000000027041.jpg
2246,フリスビーを追いかけている人たち,train2014/COCO_train2014_000000021553.jpg
2247,青い服を着た女性はゲームのリモコンを持ち素足で笑っている,train2014/COCO_train2014_000000018475.jpg
2248,遠くの波打ち際を歩く人たちと、砂浜に置かれたベンチに座った男性,train2014/COCO_train2014_000000088582.jpg
2249,女性がドーナツをほうばっている,train2014/COCO_train2014_000000061202.jpg
2250,２人の少年がWiiのコントローラーを持って、青いソファーに並んで座っている,train2014/COCO_train2014_000000099451.jpg
2251,幼稚園児がテニスを楽しんでいる,train2014/COCO_train2014_000000023743.jpg
2252,ソファーで楽しそうにリモコンをいじる笑顔の2人の男性,train2014/COCO_train2014_000000082301.jpg
2253,チェックのシャツを着た男がリモコンを前に向けている,train2014/COCO_train2014_000000006190.jpg
2254,良い波を捕まえ、意気揚々と海から上がって来る男性サーファー,train2014/COCO_train2014_000000001548.jpg
2255,球を投げようとしている野球選手,train2014/COCO_train2014_000000083204.jpg
2256,ミキサーを持った男性と人形を持った女性が並んでいる,train2014/COCO_train2014_000000071005.jpg
2257,子供が二人ベッドに寝そべっている,train2014/COCO_train2014_000000002543.jpg
2258,白いユニホームをきて赤いヘルメットを被った野球選手のバッターがボールを打った,train2014/COCO_train2014_000000015843.jpg
2259,砂地で親子がフリスビーをしている,train2014/COCO_train2014_000000116982.jpg
2260,バーのカウンターにワインが2本とグラスが一個おいてある,train2014/COCO_train2014_000000073427.jpg
2261,黄色いウェアを着たテニスプレーヤーが左手を開いている,train2014/COCO_train2014_000000104466.jpg
2262,男の子が女の子スケートボードに乗せている,train2014/COCO_train2014_000000101832.jpg
2263,引き出しの中に座っている子ども,train2014/COCO_train2014_000000029519.jpg
2264,汚れたくまのぬいぐるみが道の端に落ちている,train2014/COCO_train2014_000000027319.jpg
2265,白と青色の服を着た人がサッカーをしている,train2014/COCO_train2014_000000095321.jpg
2266,23番のユニフォームを着た人がバッドを持っている,train2014/COCO_train2014_000000056313.jpg
2267,赤ちゃんが緑色のハブラシをくわえている,train2014/COCO_train2014_000000060274.jpg
2268,左側の女性の二の腕には入れ墨がある,train2014/COCO_train2014_000000007733.jpg
2269,白いユニフォームの男性がテニスをしている,train2014/COCO_train2014_000000056508.jpg
2270,馬が草の上を乗り越える時の絶妙な瞬間,train2014/COCO_train2014_000000075477.jpg
2271,眼鏡をかけた男性がスケートボードでジャンプしている｡,train2014/COCO_train2014_000000021662.jpg
2272,男性がチューリップを一輪持っている,train2014/COCO_train2014_000000001579.jpg
2273,新郎新婦がウエディングケーキを切ろうとしている,train2014/COCO_train2014_000000119492.jpg
2274,男性が白い長テーブルでパソコンを使っている,train2014/COCO_train2014_000000028674.jpg
2275,赤い服を着た人がスノーボードをしている,train2014/COCO_train2014_000000043071.jpg
2276,女性スキーヤーが雪山を下ろうとしている,train2014/COCO_train2014_000000026424.jpg
2277,路上で傾けたスケートボードに乗っている男性,train2014/COCO_train2014_000000027482.jpg
2278,白いシャツの女性がキリンを触ろうとしている,train2014/COCO_train2014_000000061635.jpg
2279,長いベンチで疲れはてて寝る男性,train2014/COCO_train2014_000000069625.jpg
2280,少年少女がテニスの練習をしている,train2014/COCO_train2014_000000100034.jpg
2281,眼鏡をかけた女性がキッチンのオーブンを開けて中を見ている｡,train2014/COCO_train2014_000000024657.jpg
2282,ひげを生やした男性がテレビに映っている,train2014/COCO_train2014_000000114225.jpg
2283,女性のひざに乗った赤ちゃんがパソコンを見ている,train2014/COCO_train2014_000000047502.jpg
2284,ひっくり返ってしまった車を見る人,train2014/COCO_train2014_000000019499.jpg
2285,菓子パンを持った男の子は口の周りを汚している,train2014/COCO_train2014_000000021747.jpg
2286,オーブンレンジにもたれ掛かるようにポーズを取る女性,train2014/COCO_train2014_000000023311.jpg
2287,刺青を入れた男性がバイクに乗っている,train2014/COCO_train2014_000000020450.jpg
2288,男女がテレビゲームを楽しんでいる,train2014/COCO_train2014_000000073690.jpg
2289,車のトランクには大量の荷物が詰められている,train2014/COCO_train2014_000000022575.jpg
2290,厨房で警察官がピザを作っている,train2014/COCO_train2014_000000006640.jpg
2291,緑のトラックの前に女性と犬がいる,train2014/COCO_train2014_000000057631.jpg
2292,雪山で2人の男女がスキーをしていて、男性が片足をあげている,train2014/COCO_train2014_000000023760.jpg
2293,黒い服を着た男性が船を漕いでいる,train2014/COCO_train2014_000000023548.jpg
2294,洗面台の中に入り両手に歯ブラシをもちくわえて遊んでいる金髪の幼児,train2014/COCO_train2014_000000018542.jpg
2295,駐車場メーターの前に立つ男性と夫婦,train2014/COCO_train2014_000000076146.jpg
2296,眼鏡の男性がテレビのリモコンを持っている,train2014/COCO_train2014_000000019994.jpg
2297,キッチンで男女がタブレットを使っている,train2014/COCO_train2014_000000102757.jpg
2298,箱入りドーナツセットを持った男の人,train2014/COCO_train2014_000000042312.jpg
2299,ロングヘアの女性がベンチに座っている,train2014/COCO_train2014_000000010069.jpg
2300,水色のユニフォームの男性がバッターボックスにいる,train2014/COCO_train2014_000000066246.jpg
2301,ベンチに座った男とその両側に２匹の犬が座っている,train2014/COCO_train2014_000000002400.jpg
2302,カツラをかぶった女の子ふたりがベットのうえで飛び跳ねている,train2014/COCO_train2014_000000103223.jpg
2303,赤い服を着た子供がくまのぬいぐるみを抱えている,train2014/COCO_train2014_000000007594.jpg
2304,黒いニット帽をかぶった男性がスケートボードをしている,train2014/COCO_train2014_000000115042.jpg
2305,女性が黒い旅行鞄を二つ引いている,train2014/COCO_train2014_000000021830.jpg
2306,赤いTシャツを着た男性がローラーブレードを履いている,train2014/COCO_train2014_000000121929.jpg
2307,制服を着た大勢の人が列をなして歩いている,train2014/COCO_train2014_000000005131.jpg
2308,バッティングをしている人がいる,train2014/COCO_train2014_000000098983.jpg
2309,男女五人が雪原でポーズを撮っている,train2014/COCO_train2014_000000121666.jpg
2310,紺色にペイントされた列車の前にオレンジ色のベストを着た男性がいる,train2014/COCO_train2014_000000096463.jpg
2311,女の子がヘルメットをかぶりスケートボードに乗っている,train2014/COCO_train2014_000000052348.jpg
2312,小さな男の子がバズライトイヤーのスーツを着ている,train2014/COCO_train2014_000000018656.jpg
2313,キャミソールの女性がバナナを持っている,train2014/COCO_train2014_000000018554.jpg
2314,白い服を着た男性が、携帯電話をかけている,train2014/COCO_train2014_000000073648.jpg
2315,白いテニスウエアを着た男性が構えている,train2014/COCO_train2014_000000029894.jpg
2316,金髪の男の子が食事をしている,train2014/COCO_train2014_000000086564.jpg
2317,民族衣装を着た少年が液晶画面を抱えている,train2014/COCO_train2014_000000104888.jpg
2318,女の人がリモコンを持ってポーズを決めている,train2014/COCO_train2014_000000036904.jpg
2319,四角いたこを挙げるビーチサンダルを履いた少年がいる,train2014/COCO_train2014_000000019737.jpg
2320,箱に入ったピザを抱えた男女が座っている,train2014/COCO_train2014_000000031729.jpg
2321,小さな子供がスケートボードに乗っている,train2014/COCO_train2014_000000030334.jpg
2322,男性が大きなハサミを持っている,train2014/COCO_train2014_000000027074.jpg
2323,茶色の服の男性がピザを食べている,train2014/COCO_train2014_000000011661.jpg
2324,フリスビーをもった男性とフリスビーをキャッチしている黒い犬がいる,train2014/COCO_train2014_000000033444.jpg
2325,レストランの料理人が人参刻み中,train2014/COCO_train2014_000000037931.jpg
2326,ライダースーツに身をまとい赤いオートバイで出掛ける女性,train2014/COCO_train2014_000000028955.jpg
2327,少年が誕生日に車型のケーキを切ろうとしている,train2014/COCO_train2014_000000076541.jpg
2328,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着た女性と白い服を着た女性が横に立っている,train2014/COCO_train2014_000000051443.jpg
2329,スケートボードを持っている少年がベンチに座っている,train2014/COCO_train2014_000000030274.jpg
2330,携帯電話で楽しそうに会話をする男性,train2014/COCO_train2014_000000072975.jpg
2331,男性が自分の顔がカメラに映るように構えている,train2014/COCO_train2014_000000085085.jpg
2332,グレーのシャツにネクタイを締めた男性が正面を向いている,train2014/COCO_train2014_000000094631.jpg
2333,白いTシャツを着た人がテニスラケットを持って構えている,train2014/COCO_train2014_000000005139.jpg
2334,男性二人組がゲームのリモコンを持って遊んでいる,train2014/COCO_train2014_000000019695.jpg
2335,男女が2人でピザを食べている,train2014/COCO_train2014_000000086750.jpg
2336,少年が手に黄色いテニスボールを2つ持って立っている,train2014/COCO_train2014_000000031641.jpg
2337,女性がチョコレートケーキを舐めている,train2014/COCO_train2014_000000015586.jpg
2338,メガネを掛けた女性がベッドの前に座っている,train2014/COCO_train2014_000000070159.jpg
2339,白いタンクトップを着た男性が冷蔵庫のドアを開けようとしている,train2014/COCO_train2014_000000121366.jpg
2340,肩と脛にタトゥーを入れた太った男性が、黒いバイクに乗っている,train2014/COCO_train2014_000000039100.jpg
2341,縁石に座って食べている人がいる,train2014/COCO_train2014_000000038532.jpg
2342,黄色いフリスビーを投げる男性がいる,train2014/COCO_train2014_000000005701.jpg
2343,ピンクのリュックを背負った女性が傘をさして歩いている,train2014/COCO_train2014_000000009542.jpg
2344,口の周りに粉をつけてパンを食べている女の子,train2014/COCO_train2014_000000112208.jpg
2345,女性がサッカーをしていて黒いユニフォームの人がヘディングしている,train2014/COCO_train2014_000000067084.jpg
2346,グレーのシャツを着た男性が携帯電話で通話している,train2014/COCO_train2014_000000080434.jpg
2347,眼鏡にネクタイを締めた男性が立っている,train2014/COCO_train2014_000000112166.jpg
2348,たくさんの人の前に立つ女性が５時５分を指した時計を持っている,train2014/COCO_train2014_000000030431.jpg
2349,活気あふれる市場かキッチンか、人々がたくさんいる,train2014/COCO_train2014_000000103504.jpg
2350,野球の試合でバッターがバットを振った,train2014/COCO_train2014_000000037186.jpg
2351,２人の人が１つの食べ物を一緒にかじっている,train2014/COCO_train2014_000000001804.jpg
2352,スケートボードをしている男性の腕はタトゥがある,train2014/COCO_train2014_000000017068.jpg
2353,スケートボードに乗っている人がいる,train2014/COCO_train2014_000000014698.jpg
2354,蝶ネクタイとサングラスを身につけた男性が空を見上げている,train2014/COCO_train2014_000000049913.jpg
2355,バジルがいっぱいのったピザを前に女性が微笑んでいる,train2014/COCO_train2014_000000045058.jpg
2356,スーツを着た男性は、黒い鞄を持っている,train2014/COCO_train2014_000000025245.jpg
2357,キッチンで男性が料理を作っている,train2014/COCO_train2014_000000068260.jpg
2358,ヘッドフォンをしてソファに座っている男性と、眼鏡をかけた女性が部屋の中にいる,train2014/COCO_train2014_000000028038.jpg
2359,赤い服を着た女性がテニスをしている,train2014/COCO_train2014_000000102024.jpg
2360,ニンジンを仰々しい表情で見つめる男性がいる,train2014/COCO_train2014_000000077426.jpg
2361,ソファに座るお年寄りの男性と男性と女性がいる,train2014/COCO_train2014_000000060136.jpg
2362,テーブルの上に、コーヒーとケーキが2人分ずつ乗っている,train2014/COCO_train2014_000000029320.jpg
2363,オレンジのベストをきた女性が携帯電話で話している,train2014/COCO_train2014_000000021786.jpg
2364,青いシャツを着た男性がノートパソコンの前に座っている,train2014/COCO_train2014_000000098922.jpg
2365,黒いユニフォームを着てヘルメットを被った男性がバットを構えている,train2014/COCO_train2014_000000051800.jpg
2366,4人の男女がピザを食べている,train2014/COCO_train2014_000000074840.jpg
2367,子どもを背負った女性が日傘をさしている,train2014/COCO_train2014_000000025058.jpg
2368,男性がパソコンとミキサーを使って操作している,train2014/COCO_train2014_000000013292.jpg
2369,男性三人と女性一人がコントローラーを持ってゲームをしている,train2014/COCO_train2014_000000062233.jpg
2370,像の上にのって移動しながら何かを探している男,train2014/COCO_train2014_000000025273.jpg
2371,二人の男性がコスプレしている,train2014/COCO_train2014_000000074428.jpg
2372,黄色の大きなお皿を持っている女性がいる,train2014/COCO_train2014_000000092928.jpg
2373,黒い服の男の人が自転車に乗っている,train2014/COCO_train2014_000000012240.jpg
2374,フラの格好をした小さな女の子3人と帽子を被りながらパンを食べる小さな女の子,train2014/COCO_train2014_000000095872.jpg
2375,6人の男女がサッカーをしている,train2014/COCO_train2014_000000056848.jpg
2376,キャッチャーがピッチャーに次の投げる球の合図をしている,train2014/COCO_train2014_000000015394.jpg
2377,ピンクの髪色に黒いキャミソールをきた女性がバッドを肩に担いでいる,train2014/COCO_train2014_000000068237.jpg
2378,馬に乗った女性と横に立つ女性,train2014/COCO_train2014_000000099632.jpg
2379,民族衣装を着た人々の間で、一人の女性が携帯電話をかかげている,train2014/COCO_train2014_000000109838.jpg
2380,赤い服を着た金髪の眼鏡をかけた子供がいる,train2014/COCO_train2014_000000070718.jpg
2381,瓶を片手に持った女性がドレスにネクタイをつけて下唇をかんでいる,train2014/COCO_train2014_000000000960.jpg
2382,二人の男の子が並んでソファに座り、パソコンのゲームをしている,train2014/COCO_train2014_000000041351.jpg
2383,車いすに乗った男性がテニスラケットをもっている,train2014/COCO_train2014_000000050372.jpg
2384,子供のおもちゃがおいてある部屋で女性が立っている,train2014/COCO_train2014_000000073434.jpg
2385,男性がサーフボードを抱えて浜辺を歩いている,train2014/COCO_train2014_000000063890.jpg
2386,大きなヘルメットを被った人物がバイクに乗っている,train2014/COCO_train2014_000000011631.jpg
2387,2人の男性が散水栓の傍に立っている,train2014/COCO_train2014_000000116832.jpg
2388,男性が、人参だけを食べている,train2014/COCO_train2014_000000118369.jpg
2389,大勢の人がケーキを囲んで立っている,train2014/COCO_train2014_000000047972.jpg
2390,赤いＴシャツを着てワゴン販売をするジャムが二人映っている,train2014/COCO_train2014_000000085921.jpg
2391,男性の髪をカットしている女性,train2014/COCO_train2014_000000088458.jpg
2392,白い半袖シャツに青いネクタイを締めた男性が外に立っている,train2014/COCO_train2014_000000043813.jpg
2393,赤い日傘をさしサングラスをかけて扇子を手にした女性が笑顔を見せてこちらを見ている,train2014/COCO_train2014_000000029523.jpg
2394,男の人が硬式のテニスをしている,train2014/COCO_train2014_000000000431.jpg
2395,スキーのレースのオリンピックが行われている,train2014/COCO_train2014_000000014125.jpg
2396,にこやかな表情で握手を交わす二人の男性とそれを見守る女性,train2014/COCO_train2014_000000069700.jpg
2397,室内で白いリモコンを持った男性が三人いる,train2014/COCO_train2014_000000034120.jpg
2398,サングラスをかけた女性が電話をかけている,train2014/COCO_train2014_000000034478.jpg
2399,黒色の服を着た二人の男性が鳥を仕留めている,train2014/COCO_train2014_000000026504.jpg
2400,レストランでワイングラスを前に座る男性が写っている,train2014/COCO_train2014_000000063166.jpg
2401,椅子に座って笑いながら飲み物を飲む人達,train2014/COCO_train2014_000000100777.jpg
2402,女性が白ワインをワイングラスに注いでいる,train2014/COCO_train2014_000000093030.jpg
2403,サングラスをして水着を着た男性が浜辺でフリスビーを持っている,train2014/COCO_train2014_000000020575.jpg
2404,山々を望むベランダのテーブルで朝食を取る2人の東洋人の女,train2014/COCO_train2014_000000054194.jpg
2405,背番号3番のバッターがバットを振っている,train2014/COCO_train2014_000000008329.jpg
2406,茶色のジャケットを着た男性がスマホを手にしている,train2014/COCO_train2014_000000110748.jpg
2407,赤いズボンの人がスキーで滑り降りている,train2014/COCO_train2014_000000055514.jpg
2408,鎧を着た男の人が馬に乗っている,train2014/COCO_train2014_000000004535.jpg
2409,青い傘を持った女性がベンチに座っている,train2014/COCO_train2014_000000023392.jpg
2410,水色の太目なバットをまたぐ緑のTシャツの少年,train2014/COCO_train2014_000000010319.jpg
2411,男性がスケボーに乗って遊んでいる,train2014/COCO_train2014_000000013278.jpg
2412,三人の女性がこちらを見てポーズをしている,train2014/COCO_train2014_000000037782.jpg
2413,何人もの女性が首に何かをぶら下げて立っている,train2014/COCO_train2014_000000061877.jpg
2414,波打ち際で馬に乗っている人がいる,train2014/COCO_train2014_000000007035.jpg
2415,赤ちゃんが毛糸を持って遊んでいる,train2014/COCO_train2014_000000024030.jpg
2416,1枚の白いフリスビーと、芝生の上にいる3人の人,train2014/COCO_train2014_000000065087.jpg
2417,5人の女性がジャンプしている途中,train2014/COCO_train2014_000000001943.jpg
2418,水色の服をきた男性がレンガ道の上でボードに乗っている,train2014/COCO_train2014_000000018059.jpg
2419,上半身裸の男性がバッティングを教えている,train2014/COCO_train2014_000000003532.jpg
2420,三頭の牛と一匹の犬が向かい合っている,train2014/COCO_train2014_000000069480.jpg
2421,ランチを楽しんでいる観光客の横に猫がいる,train2014/COCO_train2014_000000016823.jpg
2422,黄色いエプロンをした女性がバナナを触っている,train2014/COCO_train2014_000000014036.jpg
2423,グレーの服を着た少女が頭頂部で髪を結っている,train2014/COCO_train2014_000000058171.jpg
2424,ナイターでバッターボックスに立つ少年,train2014/COCO_train2014_000000063121.jpg
2425,オフィスで黒いシャツを着た男性がリモコンを振っている,train2014/COCO_train2014_000000020794.jpg
2426,テニスコートをラケットを持ちながら歩く女,train2014/COCO_train2014_000000067871.jpg
2427,イヤホンで音楽を聞いて立っている男性がいる,train2014/COCO_train2014_000000093851.jpg
2428,男の子が３人椅子に座っている,train2014/COCO_train2014_000000015427.jpg
2429,ネクタイをしてめがねをかけた女性が微笑んでいる,train2014/COCO_train2014_000000093740.jpg
2430,男性がフリスビーをとりあうゲームをしている,train2014/COCO_train2014_000000002907.jpg
2431,ケーキを食べようとする男性とそれを見る男性,train2014/COCO_train2014_000000052929.jpg
2432,青いTシャツを着た女性がピザを触っている,train2014/COCO_train2014_000000074273.jpg
2433,出塁したランナーがグローブを投げている,train2014/COCO_train2014_000000015472.jpg
2434,バースデーケーキを前に笑っている年配の女性,train2014/COCO_train2014_000000023984.jpg
2435,オタクっぽい新郎新婦がウェディングケーキに入刀している,train2014/COCO_train2014_000000065616.jpg
2436,サングラスをかけた女性がフォークをもちピザを食べている,train2014/COCO_train2014_000000052179.jpg
2437,野球のユニフォームを着た男性が４人いる,train2014/COCO_train2014_000000115939.jpg
2438,ＹＡＨＯＯと書かれた携帯電話の着ぐるみ,train2014/COCO_train2014_000000105605.jpg
2439,男の人がwiiリモコンの匂いを嗅いでいる,train2014/COCO_train2014_000000099900.jpg
2440,道に捨ててあるゴミを物色する男性,train2014/COCO_train2014_000000111574.jpg
2441,複数の中から代表でケーキを切り分ける男性,train2014/COCO_train2014_000000040246.jpg
2442,ドライヤーで髪を乾かしている女性,train2014/COCO_train2014_000000118736.jpg
2443,サッカーの試合で少年がボールを投げ入れようとしている,train2014/COCO_train2014_000000110006.jpg
2444,白ひげをたくわえた男性が丸い時計を持っている,train2014/COCO_train2014_000000057750.jpg
2445,子供が消火栓をバッティングティー代わりにしている,train2014/COCO_train2014_000000065206.jpg
2446,蝶ネクタイをしてリュックを背負っている人がいる,train2014/COCO_train2014_000000045922.jpg
2447,赤いジャンパーを着た男性がスキー板を背負っている,train2014/COCO_train2014_000000085802.jpg
2448,右手に携帯電話を持ってる女の人,train2014/COCO_train2014_000000075754.jpg
2449,牧草地の上に子牛を縄でつないだ複数の男性がいる,train2014/COCO_train2014_000000002415.jpg
2450,子供がベットに入ってこちらを向いて微笑んでいる,train2014/COCO_train2014_000000006357.jpg
2451,芝生の広場で男の子が凧をあげている,train2014/COCO_train2014_000000019002.jpg
2452,気になることがあるホットドッグを食べている兄弟,train2014/COCO_train2014_000000085413.jpg
2453,青い服の女性がWiiをしながら笑っている,train2014/COCO_train2014_000000057995.jpg
2454,帽子をかぶった男性がスクーターにまたがっている,train2014/COCO_train2014_000000021751.jpg
2455,スキー場で子供がスキー板を履いてない状態で座っている,train2014/COCO_train2014_000000034404.jpg
2456,男性が3種類のワインを試飲している,train2014/COCO_train2014_000000020291.jpg
2457,女性が緑色のベンチで書類を読んでいる,train2014/COCO_train2014_000000005828.jpg
2458,大浴場の湯船のなかに男性が複数座っている,train2014/COCO_train2014_000000037757.jpg
2459,エプロンをした男性がケーキのようなものを持って笑顔を浮かべている,train2014/COCO_train2014_000000104020.jpg
2460,黒いウェットスーツを着た男性が、白いサーフボードを右手に抱えている,train2014/COCO_train2014_000000016099.jpg
2461,グラウンドで激しく接触するサッカー選手,train2014/COCO_train2014_000000065632.jpg
2462,眼鏡をかけた男性がハブラシをくわえて鏡の前に立っている,train2014/COCO_train2014_000000061834.jpg
2463,歯ブラシを持った小さい子供がこちらを見上げて笑っている,train2014/COCO_train2014_000000115275.jpg
2464,黒い服を着た女性が笑っている,train2014/COCO_train2014_000000040351.jpg
2465,女性が馬にまたがって歩いている,train2014/COCO_train2014_000000114843.jpg
2466,緑の服の男性がピザを食べている,train2014/COCO_train2014_000000018020.jpg
2467,赤い服を着た子供がリモコンを持っている,train2014/COCO_train2014_000000092686.jpg
2468,スノーボードを練習している男の子,train2014/COCO_train2014_000000035670.jpg
2469,男の子と女の子がゲーム機のリモコンを持って遊んでいる,train2014/COCO_train2014_000000090149.jpg
2470,金髪の少年が車の中でパンをたべている,train2014/COCO_train2014_000000082984.jpg
2471,短パンを穿いた女性がwiiのリモコンを持って立っている,train2014/COCO_train2014_000000075027.jpg
2472,半裸の少年がパンを咥えている,train2014/COCO_train2014_000000118642.jpg
2473,野球の試合でキャッチャーがボールを取っている,train2014/COCO_train2014_000000063860.jpg
2474,青いストライプのシャツを着たメガネの男性,train2014/COCO_train2014_000000056733.jpg
2475,男性が蓋を閉じた洋式トイレの上に座っている,train2014/COCO_train2014_000000030852.jpg
2476,イヌがフリスビーをジャンプしてキャッチしている,train2014/COCO_train2014_000000030608.jpg
2477,サンタクロースが携帯を触っている,train2014/COCO_train2014_000000082998.jpg
2478,サングラスをした選手がスキーをしている,train2014/COCO_train2014_000000118771.jpg
2479,男性の肩からもう1人の男性が覗いている,train2014/COCO_train2014_000000086708.jpg
2480,女の子がドライヤーを顔に当てている,train2014/COCO_train2014_000000095308.jpg
2481,男の人が子供を腕に抱えて台所に立っている,train2014/COCO_train2014_000000024849.jpg
2482,道路の真ん中で女性の後ろに1匹の熊がいる,train2014/COCO_train2014_000000030100.jpg
2483,左の男の背番号は５３番であり、右の男は８番である,train2014/COCO_train2014_000000060771.jpg
2484,ステージ上で男性が片手で逆立ちしている,train2014/COCO_train2014_000000102290.jpg
2485,女の人がドレスを着た女の子にとんがり帽子をかぶせている,train2014/COCO_train2014_000000083481.jpg
2486,青いニット帽をかぶってサングラスしている男がスケボーをしている,train2014/COCO_train2014_000000035352.jpg
2487,スケボーを持った少年がバスで音楽を聴いている,train2014/COCO_train2014_000000028010.jpg
2488,傘を持った人が茶色の犬を撫でている,train2014/COCO_train2014_000000115226.jpg
2489,バッティングをしている人がいる,train2014/COCO_train2014_000000005608.jpg
2490,スウェットを着た子供がテニスをしている,train2014/COCO_train2014_000000031612.jpg
2491,黒いユニフォームを着たキャッチャーが送球しようとしている,train2014/COCO_train2014_000000120155.jpg
2492,雪の積もった道路でスノボーをしようとしている男性,train2014/COCO_train2014_000000006675.jpg
2493,帽子をかぶったメガネの男性がパソコンを開いている,train2014/COCO_train2014_000000059388.jpg
2494,金髪の小さな女の子が何かをこちらに向けて見せている,train2014/COCO_train2014_000000000370.jpg
2495,砂浜でサーフボードに乗っている男女,train2014/COCO_train2014_000000039137.jpg
2496,野球選手がスライディングをしている,train2014/COCO_train2014_000000111845.jpg
2497,白いシャツを着た少年がテニスをしている,train2014/COCO_train2014_000000073212.jpg
