no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
2018,COCO_test2015_000000541688.jpg,子供,子供がケーキを食べているろうそくの火をつけた男性だ,車がケーキを食べているろうそくの火をつけた男性だ,犬がケーキを食べているろうそくの火をつけた男性だ,バルーンがケーキを食べているろうそくの火をつけた男性だ,軽気球がケーキを食べているろうそくの火をつけた男性だ,0.9878642074,6.7e-09,0.012135786,0.4524851287,5.2e-09,0.4524851311,0.5166617838,0.6871775985,0.2481393676,0.1705158147,0.6871775985,0.2481393676
2021,COCO_test2015_000000079467.jpg,男性,白いユニフォームを着た男性がテニスをしていますね！,白いユニフォームを着たスノーモービル男がテニスをしていますね！,白いユニフォームを着たねこ男がテニスをしていますね！,白いユニフォームを着たテニスラケット男がテニスをしていますね！,白いユニフォームを着た野球選手男がテニスをしていますね！,0.995560159,3e-10,0.0044398407,0.3355120654,7e-10,0.3355120656,0.3343071653,0.4042504728,0.1730197297,0.1604830707,0.4785066247,0.3353831743
2024,COCO_test2015_000000104076.jpg,人,赤い傘をさした人が歩いていますね！,赤い傘をさしたポットパイ人間が歩いていますね！,赤い傘をさしたワン公人間が歩いていますね！,赤い傘をさした人力車人間が歩いていますね！,赤い傘をさした力車人間が歩いていますね！,0.9964996492,1.24e-08,0.0035003384,0.3634505782,2.15e-08,0.363450586,0.3620583199,0.407024771,0.1104759571,0.0449664511,0.407024771,0.1104759571
2026,COCO_test2015_000000001951.jpg,人,スケートボードを持った人がいますね！,スケートボードを持った野菜人間がいますね！,スケートボードを持ったボート人間がいますね！,スケートボードを持ったドッグ人間がいますね！,スケートボードを持ったいぬっころ人間がいますね！,0.9985948137,1.74e-08,0.0014051689,0.2991427868,5.4e-09,0.2991427884,0.1924971671,0.3024072647,0.363450586,0.1099100976,0.3024072647,0.363450586
2027,COCO_test2015_000000105724.jpg,人,スキー場でスキーをしている人がいますね！,スキー場でスキーをしているポットパイ人間がいますね！,スキー場でスキーをしている食べ物人間がいますね！,スキー場でスキーをしているスキー人間がいますね！,スキー場でスキーをしている目出し帽人間がいますね！,0.9964996595,2.1e-09,0.0035003384,0.3555708266,1e-09,0.355570827,0.6219569957,0.6317425966,0.0154898545,0.0269087767,0.1798744798,0.1495975234
2028,COCO_test2015_000000574498.jpg,男性,テニスコートで男性がボールを打とうとしていますね！,テニスコートで鉢男がボールを打とうとしていますね！,テニスコートで食物男がボールを打とうとしていますね！,テニスコートでラケット男がボールを打とうとしていますね！,テニスコートでテニスラケット男がボールを打とうとしていますね！,0.9979468178,0.0,0.0020531822,0.3201194626,0.0,0.3201194626,0.8242227355,0.9966655374,0.1730197297,0.1724428019,0.9966655374,0.1730197297
2032,COCO_test2015_000000577187.jpg,男性,スーツ姿の男性が微笑んでいますね！,スーツ姿のディスクブレーキ男が微笑んでいますね！,スーツ姿の野球選手男が微笑んでいますね！,スーツ姿の花聟男が微笑んでいますね！,スーツ姿のスーツ男が微笑んでいますね！,0.9964287275,9e-10,0.0035712716,0.3353831738,1.6e-09,0.3353831743,0.778094256,0.793858707,0.0198580061,0.0552470355,0.1948447824,0.2835438284
2034,COCO_test2015_000000039461.jpg,選手,サッカーの試合でボールを取り合っている選手ですね！,サッカーの試合でボールを取り合っているエイですね！,サッカーの試合でボールを取り合っているスカッシュですね！,サッカーの試合でボールを取り合っているラグビーボールですね！,サッカーの試合でボールを取り合っているサッカーボールですね！,0.9977829616,2.1e-09,0.0022170363,0.4339489705,1.3e-09,0.4339489711,0.3462101216,0.3603734076,0.0393016958,0.0668836943,0.2810793519,0.2379530686
2035,COCO_test2015_000000020532.jpg,女性,女性が猫を抱いて座っていますね！,間欠泉女が猫を抱いて座っていますね！,バード女が猫を抱いて座っていますね！,短甲女が猫を抱いて座っていますね！,ドッグ女が猫を抱いて座っていますね！,0.9997022515,4.792e-07,0.0002972694,0.2745906143,5.12e-08,0.2745906284,0.1552466678,0.1586643755,0.0215404859,0.0178506833,0.0485053174,0.3680149786
2036,COCO_test2015_000000010404.jpg,男性,男性がホットドックを持っていますね！,マンホール男がホットドックを持っていますね！,ドレス男がホットドックを持っていますね！,糸巻き男がホットドックを持っていますね！,フィッシュ男がホットドックを持っていますね！,0.9981432587,2.96e-08,0.0018567118,0.3836264431,2.18e-08,0.3836264515,0.3435233969,0.3694079816,0.0700704532,0.0470950305,0.3194201887,0.1474391169
2038,COCO_test2015_000000069524.jpg,女性,馬に乗っている中世のような建物を女性が見ていますね！,馬に乗っている中世のような建物をビューロー女が見ていますね！,馬に乗っている中世のような建物をネコ女が見ていますね！,馬に乗っている中世のような建物をワゴン女が見ていますね！,馬に乗っている中世のような建物を車力女が見ていますね！,0.9890168948,8.3e-09,0.010983097,0.3921676672,1.19e-08,0.3921676719,0.3569324858,0.4402574897,0.1892642507,0.0833250039,0.4402574897,0.1892642507
2039,COCO_test2015_000000029015.jpg,男性,男性がWiiリモコンを持っていますね！,シャチ男がWiiリモコンを持っていますね！,ヤギ男がWiiリモコンを持っていますね！,マイク男がWiiリモコンを持っていますね！,オカリナ男がWiiリモコンを持っていますね！,0.9785094947,1.6e-09,0.0214905037,0.2867280584,1.1e-09,0.2867280587,0.7580484641,0.769151926,0.0144359801,0.0139734859,0.0921552554,0.1516298326
2040,COCO_test2015_000000549663.jpg,ピザ,テーブルの上にピザが置いてありますね！,テーブルの上に橋架が置いてありますね！,テーブルの上に外車が置いてありますね！,テーブルの上に食物屋が置いてありますね！,テーブルの上にレストラントが置いてありますね！,0.9861546077,0.0,0.0138453923,0.4614745363,0.0,0.4614745363,0.1413610674,0.4727250338,0.7009655566,0.3313639664,0.4727250338,0.7009655566
2044,COCO_test2015_000000006761.jpg,男性,男性が女性に杖をついて立ち、微笑んでいますね！,鉢男が女性に杖をついて立ち、微笑んでいますね！,包丁男が女性に杖をついて立ち、微笑んでいますね！,婿男が女性に杖をついて立ち、微笑んでいますね！,フィッシュ男が女性に杖をついて立ち、微笑んでいますね！,0.9979467416,7.64e-08,0.0020531822,0.3133385505,6.74e-08,0.3133385716,0.2072656256,0.2114648968,0.0198580061,0.0234366386,0.1589580774,0.1474391169
2047,COCO_test2015_000000067683.jpg,人,サーフィンをしている人がいますね！,サーフィンをしている凱旋門人間がいますね！,サーフィンをしている犬人間がいますね！,サーフィンをしているサメ人間がいますね！,サーフィンをしている鮫人間がいますね！,0.9974857225,3e-10,0.0025142772,0.3634505859,4e-10,0.363450586,0.6832441425,0.9127656221,0.2514571912,0.2295214796,0.9127656221,0.2514571912
2048,COCO_test2015_000000045997.jpg,女性,男性と女性が一緒に料理をしていますね！,男性とシャチ女が一緒に料理をしていますね！,男性といぬっころ女が一緒に料理をしていますね！,男性とコーヒーポット女が一緒に料理をしていますね！,男性と轆轤女が一緒に料理をしていますね！,0.9968868128,6.094e-07,0.0031125797,0.3680149084,1.908e-07,0.3680149786,0.1020367692,0.1040521935,0.0193693593,0.0102941445,0.1029872671,0.0999555068
2051,COCO_test2015_000000062765.jpg,女性,ビキニを着た女性がサーフボードに乗っていますね！,ビキニを着たトラック女がサーフボードに乗っていますね！,ビキニを着たクローゼット女がサーフボードに乗っていますね！,ビキニを着た水泳パンツ女がサーフボードに乗っていますね！,ビキニを着たビキニ女がサーフボードに乗っていますね！,0.9786604913,6.1e-09,0.0213395027,0.379349301,8.5e-09,0.3793493042,0.3560776071,0.4133914113,0.1386429486,0.0672450451,0.1616059542,0.4161049973
2053,COCO_test2015_000000084848.jpg,女性,ピザを食べている年配の女性がいますね！,ピザを食べている年配の空母女がいますね！,ピザを食べている年配のウェア女がいますね！,ピザを食べている年配のピザ女がいますね！,ピザを食べている年配のピッツァ女がいますね！,0.9964943192,0.0,0.0035056808,0.3902693814,6e-10,0.3902693816,0.7039194271,0.8877145052,0.2070430043,0.1837950781,0.8877145052,0.2070430043
2055,COCO_test2015_000000138680.jpg,男性,男性が椅子に座ってピザ窯を覗いていますね！,ディスクブレーキ男が椅子に座ってピザ窯を覗いていますね！,ドッグ男が椅子に座ってピザ窯を覗いていますね！,木琴男が椅子に座ってピザ窯を覗いていますね！,食べ物屋男が椅子に座ってピザ窯を覗いていますね！,0.9964287073,2.12e-08,0.0035712716,0.321401528,3.82e-08,0.3214015403,0.2543144197,0.2788800001,0.0880865619,0.043650112,0.197807014,0.2206701932
2057,COCO_test2015_000000015713.jpg,男性,白い服を着た男性がテニスをしていますね！,白い服を着たポットパイ男がテニスをしていますね！,白い服を着たISIS男がテニスをしていますね！,白い服を着たテニスラケット男がテニスをしていますね！,白い服を着たラケット男がテニスをしていますね！,0.9824211877,0.0,0.0175788123,0.342020882,4e-10,0.3420208821,0.814180208,0.9845219254,0.1730197297,0.1703417174,0.9845219254,0.1730197297
2060,COCO_test2015_000000553544.jpg,男性,テニスラケットを持った男性がネットに入っていますね！,テニスラケットを持ったスノーモービル男がネットに入っていますね！,テニスラケットを持ったドレス男がネットに入っていますね！,テニスラケットを持ったラケット男がネットに入っていますね！,テニスラケットを持ったテニスラケット男がネットに入っていますね！,0.9955601593,0.0,0.0044398407,0.3303510411,0.0,0.3303510411,0.8195067856,0.9909629226,0.1730197297,0.171456137,0.9909629226,0.1730197297
2062,COCO_test2015_000000526520.jpg,男性,男性がドーナツを両手で持っていますね！,消防艇男がドーナツを両手で持っていますね！,犬男がドーナツを両手で持っていますね！,アイスキャンディー男がドーナツを両手で持っていますね！,サングラス男がドーナツを両手で持っていますね！,0.9983749642,2.04e-08,0.0016250154,0.321401519,6.64e-08,0.3214015403,0.0523168072,0.0576404966,0.0923602272,0.0063516266,0.0203429479,0.3122274451
2064,COCO_test2015_000000044731.jpg,男性,眼鏡をかけた男性が食べ物を持っていますね！,眼鏡をかけた吊橋男が食べ物を持っていますね！,眼鏡をかけたローブ男が食べ物を持っていますね！,眼鏡をかけたテンガロンハット男が食べ物を持っていますね！,眼鏡をかけたカウボーイハット男が食べ物を持っていますね！,0.9990233611,5.443e-07,0.0009760951,0.3303510111,9.08e-08,0.3303510411,0.2479827876,0.3429492116,0.2769110433,0.094966424,0.3429492116,0.2769110433
2068,COCO_test2015_000000051273.jpg,男性,スーツを着た男性が微笑んでいますね！,スーツを着たカメ男が微笑んでいますね！,スーツを着たいぬっころ男が微笑んでいますね！,スーツを着た撞木杖男が微笑んでいますね！,スーツを着たスーツ男が微笑んでいますね！,0.9796602709,2.86e-07,0.0203394489,0.3214014806,1.857e-07,0.3214015403,0.1351309202,0.1536436528,0.1204913595,0.018668502,0.0658399165,0.2835438284
2071,COCO_test2015_000000029394.jpg,男性,男性がソファーに座ってゲームをしていますね！,ディスクブレーキ男がソファーに座ってゲームをしていますね！,いぬ男がソファーに座ってゲームをしていますね！,ラップトップコンピュータ男がソファーに座ってゲームをしていますね！,ラップトップ男がソファーに座ってゲームをしていますね！,0.996428725,3.4e-09,0.0035712716,0.3214015367,1.13e-08,0.3214015403,0.4066010546,0.4427497685,0.081645924,0.0361487139,0.4427497685,0.081645924
2072,COCO_test2015_000000010824.jpg,男性,黒いヘルメットを被った男性がバイクに跨っていますね！,黒いヘルメットを被ったモデム男がバイクに跨っていますね！,黒いヘルメットを被ったワン公男がバイクに跨っていますね！,黒いヘルメットを被ったヘルメット男がバイクに跨っていますね！,黒いヘルメットを被ったメット男がバイクに跨っていますね！,0.9961314882,2.764e-07,0.0038682365,0.3214014435,3.012e-07,0.3214015403,0.5883602685,0.7717515826,0.2376299813,0.1833913141,0.7717515826,0.2376299813
2073,COCO_test2015_000000577060.jpg,男性,バットを持った男性が立っていますね！,バットを持った鉢男が立っていますね！,バットを持った食物男が立っていますね！,バットを持ったさく男が立っていますね！,バットを持った野球選手男が立っていますね！,0.9979468157,2.1e-09,0.0020531822,0.3201194618,2.4e-09,0.3201194626,0.5786298049,0.598969698,0.0339581338,0.0379963484,0.1132923514,0.3353831743
2075,COCO_test2015_000000107812.jpg,ところ,男性がピザを釜に入れて焼くところですね！,男性がピザを釜に入れて焼くコガネムシですね！,男性がピザを釜に入れて焼く山岸ですね！,男性がピザを釜に入れて焼くヘラですね！,男性がピザを釜に入れて焼くへらですね！,0.992179968,6.67e-08,0.0078199658,0.3688938593,1.274e-07,0.3688939063,0.3374677325,0.3983633518,0.1528645119,0.0608956193,0.3983633518,0.1528645119
2076,COCO_test2015_000000050131.jpg,傘,イギリスの国旗柄の傘が並んでいますね！,イギリスの国旗柄のポットパイが並んでいますね！,イギリスの国旗柄の刃物が並んでいますね！,イギリスの国旗柄の楯が並んでいますね！,イギリスの国旗柄の手楯が並んでいますね！,0.9846008288,7e-09,0.0153991643,0.4942132315,1.8e-09,0.4942132324,0.1971411827,0.4058213532,0.5142168317,0.2086801705,0.4058213532,0.5142168317
2079,COCO_test2015_000000036155.jpg,人,雪の上でスキーをしている人でありますね！,雪の上でスキーをしているポットパイ人間でありますね！,雪の上でスキーをしているフィッシュ人間でありますね！,雪の上でスキーをしているいぬっころ人間でありますね！,雪の上でスキーをしているドッグ人間でありますね！,0.9964996616,0.0,0.0035003384,0.2820563713,0.0,0.2820563713,0.4878063836,0.7663291693,0.363450586,0.2785227857,0.7663291693,0.363450586
2080,COCO_test2015_000000116857.jpg,女の子,女の子がドーナツを食べていますね！,プレートアーマーがドーナツを食べていますね！,ペンギンがドーナツを食べていますね！,おむつがドーナツを食べていますね！,おしめがドーナツを食べていますね！,0.9841645164,3.48e-08,0.0158354494,0.4588601538,2.88e-08,0.458860167,0.1274789858,0.1991209537,0.3597912052,0.0716419679,0.1991209537,0.3597912052
2084,COCO_test2015_000000068168.jpg,人,ワイングラスを持った人が立っていますね！,ワイングラスを持ったスノーモービル人間が立っていますね！,ワイングラスを持った野羊人間が立っていますね！,ワイングラスを持った口紅人間が立っていますね！,ワイングラスを持ったレストラント人間が立っていますね！,0.9921795685,1.464e-07,0.0078202862,0.318560469,1.084e-07,0.3185605035,0.2032973369,0.2082269192,0.0236740877,0.0101422978,0.0824172944,0.1230603095
2085,COCO_test2015_000000005623.jpg,女性,女性が携帯電話で電話をしていますね！,鯱女が携帯電話で電話をしていますね！,化粧台女が携帯電話で電話をしていますね！,ストール女が携帯電話で電話をしていますね！,ネクタイ女が携帯電話で電話をしていますね！,0.9968873707,4.98e-08,0.0031125797,0.3667921477,5.204e-07,0.3667923386,0.1028551935,0.105317615,0.0233809083,0.0416695963,0.1119177267,0.3723234699
2086,COCO_test2015_000000570315.jpg,女性,ベンチに座っている女性が本を読んでいますね！,ベンチに座っている空母女が本を読んでいますね！,ベンチに座っているかえる女が本を読んでいますね！,ベンチに座っているベンチ女が本を読んでいますね！,ベンチに座っている椅子女が本を読んでいますね！,0.9964943184,8e-10,0.0035056808,0.274213067,2.5e-09,0.2742130677,0.7123802315,0.7736160159,0.0791552697,0.0712326734,0.2111302912,0.3373872739
2087,COCO_test2015_000000028268.jpg,女性,女性が猫を触りながら待っていますね！,航空母艦女が猫を触りながら待っていますね！,いぬっころ女が猫を触りながら待っていますね！,日除け女が猫を触りながら待っていますね！,ブラインド女が猫を触りながら待っていますね！,0.9964943186,6e-10,0.0035056808,0.3680149785,2e-10,0.3680149786,0.5826765367,0.6168032885,0.0553284207,0.0341267518,0.6168032885,0.0553284207
2093,COCO_test2015_000000540083.jpg,男性,スケートボードに乗った男性がジャンプしていますね！,スケートボードに乗った鉢男がジャンプしていますね！,スケートボードに乗ったローブ男がジャンプしていますね！,スケートボードに乗った手すり男がジャンプしていますね！,スケートボードに乗った一輪車男がジャンプしていますね！,0.9979468168,1e-09,0.0020531822,0.330351041,4e-10,0.3303510411,0.4735985264,0.5412325859,0.124963022,0.0951257573,0.4313358366,0.22053757
2098,COCO_test2015_000000052544.jpg,樽,ワインの樽がテーブルの上にありますね！,ワインのスキーの板がテーブルの上にありますね！,ワインの牛車がテーブルの上にありますね！,ワインのユニフォームがテーブルの上にありますね！,ワインの包丁がテーブルの上にありますね！,0.9896747355,1.431e-07,0.0103251229,0.4153607917,1.829e-07,0.4153608677,0.3108786701,0.3452143967,0.0994620356,0.0496372561,0.1016255319,0.4884329276
2100,COCO_test2015_000000032408.jpg,男性,男性がスケートボードで階段の手すりを滑っていますね！,カタツムリ男がスケートボードで階段の手すりを滑っていますね！,刃物男がスケートボードで階段の手すりを滑っていますね！,日時計男がスケートボードで階段の手すりを滑っていますね！,ゴンドラ男がスケートボードで階段の手すりを滑っていますね！,0.9719309956,3.39e-08,0.0280689715,0.3158588756,1.022e-07,0.3158589079,0.2152823031,0.2275480479,0.0539039771,0.0242640999,0.23234649,0.1044306712
2101,COCO_test2015_000000104007.jpg,男性,男性が部屋の中でWiiで遊んでいますね！,キャッスル男が部屋の中でWiiで遊んでいますね！,犬男が部屋の中でWiiで遊んでいますね！,掃除器男が部屋の中でWiiで遊んでいますね！,掃除機男が部屋の中でWiiで遊んでいますね！,0.9876186179,5.57e-08,0.0123813271,0.3214015308,2.95e-08,0.3214015403,0.1506616483,0.163196072,0.0768059155,0.0125344237,0.163196072,0.0768059155
2102,COCO_test2015_000000022055.jpg,男性,メガネをかけた男性が親指を立てていますね！,メガネをかけた石垣男が親指を立てていますね！,メガネをかけたスカート男が親指を立てていますね！,メガネをかけた絆創膏男が親指を立てていますね！,メガネをかけたカットバン男が親指を立てていますね！,0.9946302564,1.943e-07,0.0053695503,0.3369235126,1.836e-07,0.3369235745,0.0427638065,0.05163249,0.1717655589,0.0088686835,0.05163249,0.1717655589
2103,COCO_test2015_000000563846.jpg,男性,黒い服を着た男性がテニスをしていますね！,黒い服を着た器男がテニスをしていますね！,黒い服を着た食物男がテニスをしていますね！,黒い服を着たテニスラケット男がテニスをしていますね！,黒い服を着た野球選手男がテニスをしていますね！,0.9979466096,2.086e-07,0.0020531822,0.3201194328,9.32e-08,0.3201194626,0.1077194109,0.130256325,0.1730197297,0.0306875202,0.09149988,0.3353831743
2107,COCO_test2015_000000009477.jpg,姿,海でサーフィンを楽しむ男性の姿がありますね！,海でサーフィンを楽しむ男性の新幹線がありますね！,海でサーフィンを楽しむ男性の小鳥がありますね！,海でサーフィンを楽しむ男性の湖岸がありますね！,海でサーフィンを楽しむ男性のビキニがありますね！,0.9939556251,7.5e-09,0.0060443674,0.4140514605,1.19e-08,0.4140514654,0.287602011,0.3143062592,0.0849625083,0.0771298976,0.2189132273,0.3523309148
2109,COCO_test2015_000000100575.jpg,子供たち,先生と制服を着た子供たちが並んでいますね！,先生と制服を着た脱穀機が並んでいますね！,先生と制服を着たバードが並んでいますね！,先生と制服を着た掛時計が並んでいますね！,先生と制服を着た小屋が並んでいますね！,0.9932297049,7.6e-09,0.0067702876,0.4804483764,2.6e-09,0.4804483776,0.4809632128,0.482439518,0.0030600834,0.0170498146,0.0723968893,0.2355047951
2114,COCO_test2015_000000558224.jpg,男性,赤いライフジャケットを着た男性が水上スキーをしていますね！,赤いライフジャケットを着たポットパイ男が水上スキーをしていますね！,赤いライフジャケットを着たネクタイ男が水上スキーをしていますね！,赤いライフジャケットを着たボート男が水上スキーをしていますね！,赤いライフジャケットを着たモーターボート男が水上スキーをしていますね！,0.9824211877,0.0,0.0175788123,0.3752431242,0.0,0.3752431242,0.9263463813,0.9323346019,0.0064228235,0.0059882206,0.9323346019,0.0064228235
2118,COCO_test2015_000000011854.jpg,男性,自転車に乗った男性がバナナを持っていますね！,自転車に乗ったスペースキー男がバナナを持っていますね！,自転車に乗った犬男がバナナを持っていますね！,自転車に乗ったマウンテンバイク男がバナナを持っていますね！,自転車に乗った一輪車男がバナナを持っていますね！,0.9946324308,1.6179e-06,0.00536596,0.3214012519,8.973e-07,0.3214015403,0.3569875613,0.3991894126,0.1057188641,0.0517486678,0.2346478552,0.22053757
2120,COCO_test2015_000000088602.jpg,女性,白いユニフォームを着た女性がテニスをしていますね！,白いユニフォームを着たスノーモービル女がテニスをしていますね！,白いユニフォームを着た猫女がテニスをしていますね！,白いユニフォームを着たテニスラケット女がテニスをしていますね！,白いユニフォームを着たラケット女がテニスをしていますね！,0.9935531259,0.0,0.0064468741,0.3921676719,0.0,0.3921676719,0.8764204215,0.9937009811,0.118023995,0.1172805596,0.9937009811,0.118023995
2121,COCO_test2015_000000575650.jpg,人たち,スケートボードに乗った人たちがいますね！,スケートボードに乗ったコガネムシがいますね！,スケートボードに乗ったドッグがいますね！,スケートボードに乗ったリムジンがいますね！,スケートボードに乗った靴がいますね！,0.996736535,1.0439e-06,0.0032624245,0.3889004271,8.102e-07,0.3889007422,0.2570667733,0.2596156895,0.0098180362,0.0083402194,0.0350331776,0.2380663133
2123,COCO_test2015_000000020109.jpg,人,馬に乗った人が道を歩いていますね！,馬に乗ったポットパイ人間が道を歩いていますね！,馬に乗ったカエル人間が道を歩いていますね！,馬に乗った馬力人間が道を歩いていますね！,馬に乗ったラクダ人間が道を歩いていますね！,0.9964996487,1.29e-08,0.0035003384,0.2486630985,1.55e-08,0.2486631024,0.3953596984,0.3956130743,0.0006404638,0.048159145,0.1545431316,0.3116226812
2125,COCO_test2015_000000551025.jpg,男性,男性がフォークとナイフを持ち、ケーキを切っていますね！,残骸男がフォークとナイフを持ち、ケーキを切っていますね！,いぬ男がフォークとナイフを持ち、ケーキを切っていますね！,ロブスター男がフォークとナイフを持ち、ケーキを切っていますね！,ホットドッグ男がフォークとナイフを持ち、ケーキを切っていますね！,0.9904655881,1.86e-08,0.0095343935,0.3214015373,9.3e-09,0.3214015403,0.1003325177,0.1080653146,0.0715566966,0.0236670145,0.1145722568,0.2065684587
2128,COCO_test2015_000000001847.jpg,男性,白い服を着た男性がテニスをしていますね！,白い服を着た鉢男がテニスをしていますね！,白い服を着たハイエナ男がテニスをしていますね！,白い服を着たラケット男がテニスをしていますね！,白い服を着たテニスラケット男がテニスをしていますね！,0.9979468176,2e-10,0.0020531822,0.2805808411,1e-10,0.2805808411,0.7583075338,0.9169596434,0.1730197297,0.1586521096,0.9169596434,0.1730197297
2129,COCO_test2015_000000023344.jpg,男性,白いユニフォームを着た男性がテニスをしていますね！,白いユニフォームを着たディスクブレーキ男がテニスをしていますね！,白いユニフォームを着たねこ男がテニスをしていますね！,白いユニフォームを着たテニスラケット男がテニスをしていますね！,白いユニフォームを着たラケット男がテニスをしていますね！,0.9964287284,0.0,0.0035712716,0.3355120656,0.0,0.3355120656,0.8107272636,0.9803465605,0.1730197297,0.1696192969,0.9803465605,0.1730197297
2130,COCO_test2015_000000557330.jpg,男性,男性がテニスボールを打とうとしていますね！,円蓋男がテニスボールを打とうとしていますね！,いぬっころ男がテニスボールを打とうとしていますね！,テニスラケット男がテニスボールを打とうとしていますね！,ラケット男がテニスボールを打とうとしていますね！,0.9946636886,0.0,0.0053363114,0.3214015403,0.0,0.3214015403,0.7740328218,0.9359749556,0.1730197297,0.1619421338,0.9359749556,0.1730197297
2132,COCO_test2015_000000040848.jpg,人,スキー場でスキーをしている人がいますね！,スキー場でスキーをしているコブラ人間がいますね！,スキー場でスキーをしているいぬ人間がいますね！,スキー場でスキーをしているスキー人間がいますね！,スキー場でスキーをしているスキーの板人間がいますね！,0.9874126225,0.0,0.0125873775,0.363450586,0.0,0.363450586,0.8767322306,0.8905263543,0.0154898545,0.0137941237,0.8905263543,0.0154898545
2137,COCO_test2015_000000061927.jpg,人,スキー板を履いた人が雪の中を歩いていますね！,スキー板を履いたベジタブル人間が雪の中を歩いていますね！,スキー板を履いた食物人間が雪の中を歩いていますね！,スキー板を履いたスキー人間が雪の中を歩いていますね！,スキー板を履いたスキーの板人間が雪の中を歩いていますね！,0.9985948275,3.6e-09,0.0014051689,0.3555708261,2.6e-09,0.355570827,0.7727697789,0.7849282026,0.0154898545,0.0121584237,0.7849282026,0.0154898545
2138,COCO_test2015_000000083163.jpg,女性,女性がホットドッグを食べようとしていますね！,空母女がホットドッグを食べようとしていますね！,小鳥女がホットドッグを食べようとしていますね！,オーバーコート女がホットドッグを食べようとしていますね！,カーディガン女がホットドッグを食べようとしていますね！,0.996493933,3.876e-07,0.0035056808,0.2745905957,1.192e-07,0.2745906284,0.1025309856,0.1315259635,0.2204506028,0.0305205498,0.1230704486,0.2479925131
2139,COCO_test2015_000000101754.jpg,猫,女性の肩に乗った猫がこちらを見ていますね！,女性の肩に乗ったオドメーターがこちらを見ていますね！,女性の肩に乗ったバードがこちらを見ていますね！,女性の肩に乗った上衣がこちらを見ていますね！,女性の肩に乗ったオーバーコートがこちらを見ていますね！,0.999673209,3e-10,0.0003267907,0.7636177607,1.3e-09,0.7636177617,0.8028712595,0.9426838756,0.1483133633,0.1398126161,0.9426838756,0.1483133633
2140,COCO_test2015_000000036762.jpg,女性,女性がケーキを切り分けようとしていますね！,鯱女がケーキを切り分けようとしていますね！,ワン公女がケーキを切り分けようとしていますね！,ザリガニ女がケーキを切り分けようとしていますね！,デザート女がケーキを切り分けようとしていますね！,0.996887299,1.217e-07,0.0031125797,0.3680149313,1.285e-07,0.3680149786,0.102955932,0.1158733517,0.1114787786,0.0194808675,0.1158109382,0.1682126736
2142,COCO_test2015_000000029791.jpg,男性,ベッドの上で男性が歯を磨かれていますね！,ベッドの上でディスクブレーキ男が歯を磨かれていますね！,ベッドの上でかえる男が歯を磨かれていますね！,ベッドの上で覆い男が歯を磨かれていますね！,ベッドの上で喪服男が歯を磨かれていますね！,0.9964286963,3.22e-08,0.0035712716,0.2534474496,1.824e-07,0.2534474958,0.3200109353,0.3400156498,0.0588346876,0.0296433309,0.086671114,0.3420208821
2143,COCO_test2015_000000554109.jpg,男性,男性がフリスビーを投げようとしていますね！,消防艇男がフリスビーを投げようとしていますね！,ローブ男がフリスビーを投げようとしていますね！,球男がフリスビーを投げようとしていますね！,鞠男がフリスビーを投げようとしていますね！,0.9983748402,1.446e-07,0.0016250154,0.3303509672,2.238e-07,0.3303510411,0.2859810751,0.3094083369,0.0757163238,0.0234272618,0.3094083369,0.0757163238
2145,COCO_test2015_000000013519.jpg,女性,赤い服を着た女性がピザを食べていますね！,赤い服を着たゴミ女がピザを食べていますね！,赤い服を着た山羊女がピザを食べていますね！,赤い服を着たコーヒーメーカー女がピザを食べていますね！,赤い服を着た靴屋女がピザを食べていますね！,0.9932930045,2.201e-07,0.0067067769,0.3173351451,6.39e-08,0.3173351654,0.0287692511,0.0314177983,0.0843008546,0.0067936146,0.0206696857,0.3286752744
2147,COCO_test2015_000000010663.jpg,男性,男性が船の上でリードを持って笑っていますね！,スペースキー男が船の上でリードを持って笑っていますね！,クローゼット男が船の上でリードを持って笑っていますね！,魚男が船の上でリードを持って笑っていますね！,フィッシュ男が船の上でリードを持って笑っていますね！,0.9946340369,3.1e-09,0.00536596,0.3627719611,3.7e-09,0.3627719624,0.6616049998,0.7760208249,0.1474391169,0.1144158251,0.7760208249,0.1474391169
2152,COCO_test2015_000000020091.jpg,プレーヤー,テニスのレシーブを受けようとしているテニスプレーヤーですね！,テニスのレシーブを受けようとしているテニス茸ですね！,テニスのレシーブを受けようとしているテニスキーボードですね！,テニスのレシーブを受けようとしているテニステニスラケットですね！,テニスのレシーブを受けようとしているテニスラケットですね！,0.9987816347,1e-10,0.0012183652,0.4620282184,1.5e-09,0.4620282191,0.559665704,0.9754477739,0.4262473922,0.4157820699,0.9754477739,0.4262473922
2154,COCO_test2015_000000027760.jpg,女性,スキー場でスキーをしている女性が笑っていますね！,スキー場でスキーをしているモーターボート女が笑っていますね！,スキー場でスキーをしているカモ女が笑っていますね！,スキー場でスキーをしているスキーの板女が笑っていますね！,スキー場でスキーをしているスキー女が笑っていますね！,0.9789743502,4.23e-08,0.0210256084,0.2801939077,8.62e-08,0.2801939319,0.8229211538,0.9495683312,0.1333734216,0.1266471774,0.9495683312,0.1333734216
