no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
314,COCO_train2014_000000014402.jpg,少女,少女がケーキのクリームがついた手を舐めていますね！,ぞうがケーキのクリームがついた手を舐めていますね！,ネコがケーキのクリームがついた手を舐めていますね！,ザリガニがケーキのクリームがついた手を舐めていますね！,ドッグがケーキのクリームがついた手を舐めていますね！,0.9986434857,4.7e-09,0.0013565096,0.5580575358,4.45e-08,0.5580575606,0.0003752263,0.0004476526,0.1617914,0.0001470518,0.0003297253,0.4459827465
326,COCO_train2014_000000106804.jpg,人,青いシャツを着た人がグラスを口に付けていますね！,青いシャツを着た長蛇人間がグラスを口に付けていますね！,青いシャツを着たドッグ人間がグラスを口に付けていますね！,青いシャツを着たエイ人間がグラスを口に付けていますね！,青いシャツを着たお魚人間がグラスを口に付けていますね！,0.9874116792,9.553e-07,0.0125873775,0.3634505747,3.1e-08,0.363450586,0.0517366389,0.0540724471,0.0431977526,0.0181288087,0.0642737076,0.2820563713
331,COCO_train2014_000000002758.jpg,様子,夏にスキーの練習をしている様子ですね！,夏にスキーの練習をしているリザードですね！,夏にスキーの練習をしている鳥ですね！,夏にスキーの練習をしている昆虫ですね！,夏にスキーの練習をしているバードですね！,0.9850906681,2.734e-07,0.0149090626,0.3499139305,3.748e-07,0.3499140616,0.0139085395,0.016163148,0.1394906778,0.0027472757,0.0078512868,0.3499140616
337,COCO_train2014_000000017137.jpg,女性,黒いウェアの女性がサーフィンをしている｡,黒いウェアの巻貝女がサーフィンをしている｡,黒いウェアのねこ女がサーフィンをしている｡,黒いウェアのシャチ女がサーフィンをしている｡,黒いウェアのドッグ女がサーフィンをしている｡,0.9956281795,2.72e-08,0.0043717934,0.39216765,5.58e-08,0.3921676719,0.0174920885,0.017546704,0.0031125797,0.0013308404,0.0036162669,0.3680149786
342,COCO_train2014_000000014960.jpg,男性,スロープの中をスケートボードで滑走する男性ですね！,スロープの中をスケートボードで滑走するデンデンムシ男ですね！,スロープの中をスケートボードで滑走するネコ男ですね！,スロープの中をスケートボードで滑走するワニ男ですね！,スロープの中をスケートボードで滑走するドッグ男ですね！,0.9719308279,2.064e-07,0.0280689715,0.3355120569,2.6e-08,0.3355120656,0.0085691875,0.0107007269,0.1991957558,0.0040553724,0.0126177752,0.3214015403
351,COCO_train2014_000000111812.jpg,男の子,チェックのシャツを着た男の子がラケットを持っていますね！,チェックのシャツを着たワラジムシがラケットを持っていますね！,チェックのシャツを着た猫がラケットを持っていますね！,チェックのシャツを着た山兎がラケットを持っていますね！,チェックのシャツを着た犬がラケットを持っていますね！,0.9096164615,1.37e-08,0.090383526,0.6162551343,3.92e-08,0.6162551585,0.0001394053,0.0001628484,0.1439567559,6.57072e-05,0.0001317552,0.498706517
371,COCO_train2014_000000008979.jpg,女性,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーの女性がいますね！,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーの蛇女がいますね！,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーのねこ女がいますね！,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーの鯱女がいますね！,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーのワン公女がいますね！,0.9611571993,0.0,0.0388428007,0.3921676719,0.0,0.3921676719,0.0,0.0,0.0031125797,0.0,0.0,0.3680149786
379,COCO_train2014_000000038748.jpg,男性,店の前でスマートフォンを持った男性が考え事をしていますね！,店の前でスマートフォンを持った鯱男が考え事をしていますね！,店の前でスマートフォンを持った猫男が考え事をしていますね！,店の前でスマートフォンを持った蛇男が考え事をしていますね！,店の前でスマートフォンを持ったサソリ男が考え事をしていますね！,0.9785088252,6.858e-07,0.0214905037,0.3355113194,2.224e-06,0.3355120656,0.000726678,0.0008066741,0.0991678134,9.20569e-05,0.0004876215,0.1887875816
382,COCO_train2014_000000101822.jpg,人,黒いウェアを着た人がカイトサーフィンをしていますね！,黒いウェアを着たヘビ人間がカイトサーフィンをしていますね！,黒いウェアを着たワン公人間がカイトサーフィンをしていますね！,黒いウェアを着た蝶々人間がカイトサーフィンをしていますね！,黒いウェアを着た蜘蛛人間がカイトサーフィンをしていますね！,0.9874126216,9e-10,0.0125873775,0.3634505858,5e-10,0.363450586,0.0005972499,0.0006516435,0.0834714125,0.0001213008,0.0004980458,0.2435534741
385,COCO_train2014_000000020389.jpg,男性,白いTシャツの男性がテニスをしていますね！,白いTシャツの鯱男がテニスをしていますね！,白いTシャツの犬男がテニスをしていますね！,白いTシャツの亀男がテニスをしていますね！,白いTシャツのネコ男がテニスをしていますね！,0.9785094963,0.0,0.0214905037,0.3214015403,0.0,0.3214015403,0.0,0.0,0.0203394489,0.0,0.0,0.3355120656
387,COCO_train2014_000000008649.jpg,子供,赤と白の縞模様のシャツを着た子供がいますね！,赤と白の縞模様のシャツを着たトカゲがいますね！,赤と白の縞模様のシャツを着た猫がいますね！,赤と白の縞模様のシャツを着たアワビがいますね！,赤と白の縞模様のシャツを着たいぬがいますね！,0.9783312505,2.35e-07,0.0216685196,0.4850816033,2.198e-07,0.4850817099,0.0044740039,0.0053447518,0.1629164412,0.0034365819,0.0075949058,0.4524851311
403,COCO_train2014_000000053601.jpg,少年,二人の少年が、ホットドッグとサンドイッチを食べていますね！,二人の長虫が、ホットドッグとサンドイッチを食べていますね！,二人のねこが、ホットドッグとサンドイッチを食べていますね！,二人のサザエが、ホットドッグとサンドイッチを食べていますね！,二人のカニが、ホットドッグとサンドイッチを食べていますね！,0.9990528585,4e-10,0.0009471411,0.4350098446,0.0,0.4350098446,3.41576e-05,3.57252e-05,0.0438794434,2.6337e-06,2.61846e-05,0.1005817155
408,COCO_train2014_000000104299.jpg,男性,スーツを着た男性が鏡の前で自撮りしていますね！,スーツを着た鯱男が鏡の前で自撮りしていますね！,スーツを着た猫男が鏡の前で自撮りしていますね！,スーツを着たサザエ男が鏡の前で自撮りしていますね！,スーツを着た犬男が鏡の前で自撮りしていますね！,0.9785094954,9e-10,0.0214905037,0.3355120654,6e-10,0.3355120656,4.3548e-06,5.0955e-06,0.145360801,1.2181e-06,3.7899e-06,0.3214015403
409,COCO_train2014_000000018377.jpg,女性,ドットのTシャツの女性がピザを切っていますね！,ドットのTシャツのシャチ女がピザを切っていますね！,ドットのTシャツの猫女がピザを切っていますね！,ドットのTシャツのコックローチ女がピザを切っていますね！,ドットのTシャツのザリガニ女がピザを切っていますね！,0.9968874201,2e-10,0.0031125797,0.3921676719,0.0,0.3921676719,0.0010760066,0.0010802117,0.0038928923,9.69225e-05,0.0008694252,0.1114787786
417,COCO_train2014_000000025528.jpg,ピッチャー,少年野球でピッチャーが投球した瞬間でボールがバッターとピッチャーの間に写っていますね！,少年野球でサナダムシが投球した瞬間でボールがバッターとピッチャーの間に写っていますね！,少年野球でチョウが投球した瞬間でボールがバッターとピッチャーの間に写っていますね！,少年野球でラクダが投球した瞬間でボールがバッターとピッチャーの間に写っていますね！,少年野球でワン公が投球した瞬間でボールがバッターとピッチャーの間に写っていますね！,0.9997579436,1.01e-08,0.0002420463,0.2850017989,2.7e-09,0.2850017997,7.73236e-05,7.86169e-05,0.0164500427,5.4415e-06,4.04126e-05,0.1346481018
421,COCO_train2014_000000042553.jpg,男性,二人の男性が眼鏡とネクタイをしていますね！,二人のシャチ男が眼鏡とネクタイをしていますね！,二人のねこ男が眼鏡とネクタイをしていますね！,二人の蟹男が眼鏡とネクタイをしていますね！,二人のいぬ男が眼鏡とネクタイをしていますね！,0.9785088253,6.857e-07,0.0214905037,0.3355117571,9.195e-07,0.3355120656,0.0008633037,0.0009871535,0.1254615428,0.0003671835,0.0011424446,0.3214015403
422,COCO_train2014_000000006860.jpg,男性,黒いTシャツを着た男性がテニスラケットを持って構えていますね！,黒いTシャツを着た亀男がテニスラケットを持って構えていますね！,黒いTシャツを着たかえる男がテニスラケットを持って構えていますね！,黒いTシャツを着たバード男がテニスラケットを持って構えていますね！,黒いTシャツを着た犬男がテニスラケットを持って構えていますね！,0.9796605511,0.0,0.0203394489,0.2534474958,0.0,0.2534474958,1e-10,1e-10,0.1916482557,0.0,1e-10,0.3214015403
438,COCO_train2014_000000109986.jpg,女性,サングラスをかけた女性がパンを食べていますね！,サングラスをかけた鯱女がパンを食べていますね！,サングラスをかけたねこ女がパンを食べていますね！,サングラスをかけたヒトデ女がパンを食べていますね！,サングラスをかけた犬女がパンを食べていますね！,0.9968874107,9.6e-09,0.0031125797,0.392167669,7.4e-09,0.3921676719,1.09278e-05,1.21503e-05,0.1006124724,3.1163e-06,8.4678e-06,0.3680149786
443,COCO_train2014_000000056636.jpg,女性,ベロを出し意外にやんちゃな女性ですね！,ベロを出し意外にやんちゃなゾウ女ですね！,ベロを出し意外にやんちゃなねこ女ですね！,ベロを出し意外にやんちゃなロブスター女ですね！,ベロを出し意外にやんちゃないぬっころ女ですね！,0.9994776275,1.795e-07,0.0005221931,0.3921674059,6.782e-07,0.3921676719,0.0003373949,0.0003563132,0.0530946987,0.0001328701,0.0003610453,0.3680149786
445,COCO_train2014_000000055912.jpg,少年,少年がろうそくの火を消そうとしていますね！,大蛇がろうそくの火を消そうとしていますね！,小鳥がろうそくの火を消そうとしていますね！,アワビがろうそくの火を消そうとしていますね！,フィッシュがろうそくの火を消そうとしていますね！,0.9990528589,0.0,0.0009471411,0.4215257125,0.0,0.4215257125,2.6e-09,2.7e-09,0.0438794434,3e-10,1.8e-09,0.1752935714
446,COCO_train2014_000000055269.jpg,男性,白いユニフォームを着た野球チームの男性がバッターボックスで打つ準備をしていますね！,白いユニフォームを着た野球チームのエイ男がバッターボックスで打つ準備をしていますね！,白いユニフォームを着た野球チームのねこ男がバッターボックスで打つ準備をしていますね！,白いユニフォームを着た野球チームのバード男がバッターボックスで打つ準備をしていますね！,白いユニフォームを着た野球チームのいぬっころ男がバッターボックスで打つ準備をしていますね！,0.9543976926,0.0,0.0456023074,0.3355120656,0.0,0.3355120656,3.4e-09,4.2e-09,0.1916482557,8e-10,2.6e-09,0.3214015403
449,COCO_train2014_000000098193.jpg,男女,男女が携帯電話と思われる物を並べて何かを比べてる写真でありますね！,ウーパールーパーが携帯電話と思われる物を並べて何かを比べてる写真でありますね！,ドッグが携帯電話と思われる物を並べて何かを比べてる写真でありますね！,ロブスターが携帯電話と思われる物を並べて何かを比べてる写真でありますね！,ザリガニが携帯電話と思われる物を並べて何かを比べてる写真でありますね！,0.9980652953,1.283e-07,0.0019345766,0.2215239038,7.6e-08,0.2215239206,0.0016725655,0.0016974282,0.0146472691,0.0001530223,0.0010727288,0.1426477202
454,COCO_train2014_000000061372.jpg,子供,子供が1本1本ロウソクに火をつけていますね！,シャチが1本1本ロウソクに火をつけていますね！,カモが1本1本ロウソクに火をつけていますね！,蟹が1本1本ロウソクに火をつけていますね！,いぬっころが1本1本ロウソクに火をつけていますね！,0.990224047,2.0345e-06,0.0097739384,0.414555394,5.687e-07,0.4145556298,0.0010609774,0.0012875354,0.1759625513,0.0004424679,0.0009778617,0.4524851311
455,COCO_train2014_000000032689.jpg,選手,打ち返されたボールを追いかけるテニス選手ですね！,打ち返されたボールを追いかけるテニスイソギンチャクですね！,打ち返されたボールを追いかけるテニスバタフライですね！,打ち返されたボールを追いかけるテニスバードですね！,打ち返されたボールを追いかけるテニスいぬっころですね！,0.9988435115,0.0,0.0011564885,0.2586133379,0.0,0.2586133379,9e-10,9e-10,0.008900348,1e-10,8e-10,0.1706423688
457,COCO_train2014_000000027282.jpg,男性,ヘッドホンをつけた男性が、ドーナツを手にもって穴からこちらを見ていますね！,ヘッドホンをつけたフラミンゴ男が、ドーナツを手にもって穴からこちらを見ていますね！,ヘッドホンをつけた猫男が、ドーナツを手にもって穴からこちらを見ていますね！,ヘッドホンをつけたロブスター男が、ドーナツを手にもって穴からこちらを見ていますね！,ヘッドホンをつけたカブトムシ男が、ドーナツを手にもって穴からこちらを見ていますね！,0.9529614139,1.432e-07,0.0470384496,0.3355120192,1.382e-07,0.3355120656,0.0010785531,0.001161679,0.0715566966,0.0001900863,0.0011619433,0.1635934354
458,COCO_train2014_000000005740.jpg,人物,黒いウェアの人物が波に乗ろうとしていますね！,黒いウェアのフラミンゴが波に乗ろうとしていますね！,黒いウェアのワン公が波に乗ろうとしていますね！,黒いウェアのエイが波に乗ろうとしていますね！,黒いウェアの鮫が波に乗ろうとしていますね！,0.977832223,6.19e-08,0.0221677165,0.3292700769,1.24e-08,0.329270081,0.0198875593,0.0200820453,0.009684569,0.0031255888,0.0160690993,0.1945092698
459,COCO_train2014_000000044170.jpg,女性,女性がカラフルな色のドーナツを食べていますね！,象女がカラフルな色のドーナツを食べていますね！,ねこ女がカラフルな色のドーナツを食べていますね！,蛇女がカラフルな色のドーナツを食べていますね！,ワン公女がカラフルな色のドーナツを食べていますね！,0.9994778069,0.0,0.0005221931,0.3921676718,2e-10,0.3921676719,1.26997e-05,1.32129e-05,0.0388428007,7.3718e-06,2.00313e-05,0.3680149786
