no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
2193,COCO_train2014_000000008592.jpg,男性,灰色のタンクトップを着た男性が洗面所の鏡の前に立っていますね！,灰色のタンクトップを着た谷あい男が洗面所の鏡の前に立っていますね！,灰色のタンクトップを着たワン公男が洗面所の鏡の前に立っていますね！,灰色のタンクトップを着たプロジェクタ男が洗面所の鏡の前に立っていますね！,灰色のタンクトップを着た肉切り包丁男が洗面所の鏡の前に立っていますね！,0.9839425622,7.13e-08,0.0160573676,0.3214015291,3.48e-08,0.3214015403,0.0910983689,0.0964188948,0.0551813616,0.0227258357,0.0869376659,0.2614037935
2194,COCO_train2014_000000053939.jpg,チェック,イベント前の会場の音声システムをチェックしていますね！,イベント前の会場の音声システムをマングースしていますね！,イベント前の会場の音声システムをシートベルトしていますね！,イベント前の会場の音声システムを木琴していますね！,イベント前の会場の音声システムをドラムしていますね！,0.9964086314,1.72e-08,0.0035913515,0.3339526533,3.82e-08,0.3339526661,0.4189473506,0.4410758317,0.0501693348,0.0406240162,0.2323342413,0.1748516101
2197,COCO_train2014_000000052037.jpg,写真,テーブルの角に顔を揃えた家族写真ですね！,テーブルの角に顔を揃えた家族野菜ですね！,テーブルの角に顔を揃えた家族ネコですね！,テーブルの角に顔を揃えた家族盆ですね！,テーブルの角に顔を揃えた家族茶寮ですね！,0.9929070592,7.47e-08,0.0070928666,0.323562652,1.807e-07,0.3235627105,0.2590291183,0.2788532674,0.0710916866,0.0332194593,0.1531537771,0.2169026447
2200,COCO_train2014_000000098278.jpg,会話,目をつぶって、携帯電話で会話をしていますね！,目をつぶって、携帯電話でヒョウをしていますね！,目をつぶって、携帯電話でアヒルをしていますね！,目をつぶって、携帯電話で喪服をしていますね！,目をつぶって、携帯電話でサングラスをしていますね！,0.9987436354,1.976e-07,0.0012561672,0.2721965233,1.803e-07,0.2721965724,0.1434382269,0.1800177395,0.2031994885,0.0443041986,0.1733358055,0.2555975005
2203,COCO_train2014_000000108606.jpg,犬,投げられたフリスビーを犬が取ろうとしていますね！,投げられたフリスビーをパイプオルガンが取ろうとしていますね！,投げられたフリスビーをホッキョクグマが取ろうとしていますね！,投げられたフリスビーをラグビーボールが取ろうとしていますね！,投げられたフリスビーをドッグが取ろうとしていますね！,0.9844706319,2.2e-09,0.0155293659,0.6096275686,4.5e-09,0.6096275713,0.0143494983,0.0183681529,0.218783816,0.480684191,0.480684191,1.0
2205,COCO_train2014_000000027826.jpg,女性,空港で荷物を持っている水色の服を着た女性ですね！,空港で荷物を持っている水色の服を着た長蛇女ですね！,空港で荷物を持っている水色の服を着たドッグ女ですね！,空港で荷物を持っている水色の服を着たプリンター女ですね！,空港で荷物を持っている水色の服を着たギター女ですね！,0.9611571397,6.2e-08,0.0388428007,0.3680149584,5.5e-08,0.3680149786,0.0943769936,0.1008269787,0.0639708256,0.0209782866,0.0990392193,0.2118179717
2215,COCO_train2014_000000004684.jpg,男女,ステージの上で男女が踊っていますね！,ステージの上でモデムが踊っていますね！,ステージの上でいぬっころが踊っていますね！,ステージの上でストールが踊っていますね！,ステージの上でマフラーが踊っていますね！,0.9997306154,4e-10,0.0002693842,0.2215239204,1e-09,0.2215239206,0.48910581,0.5104127526,0.0417445342,0.0282543494,0.1899694055,0.1487310513
2220,COCO_train2014_000000104052.jpg,男性,メガネの男性が歯磨きしていますね！,メガネのディスクブレーキ男が歯磨きしていますね！,メガネの野羊男が歯磨きしていますね！,メガネの鳥小屋男が歯磨きしていますね！,メガネのアワビ男が歯磨きしていますね！,0.9964278192,9.125e-07,0.0035712716,0.286727978,2.815e-07,0.2867280587,0.0730706986,0.0755536109,0.0328629202,0.003485307,0.0239769388,0.145360801
2226,COCO_train2014_000000078738.jpg,赤ちゃん,赤ちゃんがバナナを手に持って食べていますね！,パイプオルガンがバナナを手に持って食べていますね！,海鳥がバナナを手に持って食べていますね！,りんごがバナナを手に持って食べていますね！,ホットドッグがバナナを手に持って食べていますね！,0.9983376756,5e-10,0.0016623239,0.6484696488,2.1e-09,0.6484696502,0.1759083786,0.2141835541,0.1787026815,0.101483518,0.2668741941,0.380267258
2230,COCO_train2014_000000053464.jpg,男性,箱に入ったケーキをカットしている男性ですね！,箱に入ったケーキをカットしている戸だな男ですね！,箱に入ったケーキをカットしているスカート男ですね！,箱に入ったケーキをカットしている轆轤男ですね！,箱に入ったケーキをカットしているドリアン男ですね！,0.9792137361,2.066e-07,0.0207860616,0.3369235436,9.16e-08,0.3369235745,0.213226725,0.2373203039,0.1015234622,0.0343961182,0.1786489487,0.1925346799
2235,COCO_train2014_000000015193.jpg,男性,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けた男性が携帯電話で通話をしていますね！,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けたスノーモービル男が携帯電話で通話をしていますね！,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けたいぬ男が携帯電話で通話をしていますね！,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けた電話機男が携帯電話で通話をしていますね！,ピンク色のワイシャツの上にチェック模様のネクタイを締めたサングラスを掛けたネクタイ男が携帯電話で通話をしていますね！,0.9955601492,1.01e-08,0.0044398407,0.3214015387,5.1e-09,0.3214015403,0.4645628594,0.4658560157,0.0027758713,0.0220910586,0.0588713214,0.3752431242
2237,COCO_train2014_000000107501.jpg,男性,眼鏡をかけた男性がパンを食べていますね！,眼鏡をかけた消防艇男がパンを食べていますね！,眼鏡をかけたスカート男がパンを食べていますね！,眼鏡をかけたプレッツェル男がパンを食べていますね！,眼鏡をかけたホットドッグ男がパンを食べていますね！,0.9983749846,0.0,0.0016250154,0.3369235745,0.0,0.3369235745,0.6136264713,0.6704981923,0.084820096,0.0671565458,0.3251055181,0.2065684587
2238,COCO_train2014_000000107191.jpg,男性,灰色の服を着た男性がスケートボードをしていますね！,灰色の服を着た丸天井男がスケートボードをしていますね！,灰色の服を着たいぬっころ男がスケートボードをしていますね！,灰色の服を着た計量器男がスケートボードをしていますね！,灰色の服を着た野球選手男がスケートボードをしていますね！,0.9946635949,9.42e-08,0.0053363114,0.3214015222,5.62e-08,0.3214015403,0.069069534,0.0816696137,0.1542811228,0.020866454,0.0622167587,0.3353831743
2239,COCO_train2014_000000018482.jpg,女性,街中に緑の案内板の隣に女性が立っていますね！,街中に緑の案内板の隣に鯱女が立っていますね！,街中に緑の案内板の隣に猫女が立っていますね！,街中に緑の案内板の隣に相図女が立っていますね！,街中に緑の案内板の隣にポール女が立っていますね！,0.9968873893,3.11e-08,0.0031125797,0.3921676267,1.152e-07,0.3921676719,0.2152462735,0.2157589048,0.0023759449,0.0125750237,0.1705229878,0.0737438623
2243,COCO_train2014_000000004823.jpg,男性,薄暗い部屋でゲームをしている男性ですね！,薄暗い部屋でゲームをしているディスクブレーキ男ですね！,薄暗い部屋でゲームをしている犬男ですね！,薄暗い部屋でゲームをしているアイスボックス男ですね！,薄暗い部屋でゲームをしているトレンチコート男ですね！,0.9964287241,4.3e-09,0.0035712716,0.3214015316,2.72e-08,0.3214015403,0.1148719691,0.1212215051,0.0523796166,0.0067100984,0.0225216039,0.2979405228
2248,COCO_train2014_000000018475.jpg,女性,青い服を着た女性はゲームのリモコンを持ち素足で笑っていますね！,青い服を着た航空母艦女はゲームのリモコンを持ち素足で笑っていますね！,青い服を着た犬女はゲームのリモコンを持ち素足で笑っていますね！,青い服を着た杖女はゲームのリモコンを持ち素足で笑っていますね！,青い服を着たパジャマ女はゲームのリモコンを持ち素足で笑っていますね！,0.9964943048,1.45e-08,0.0035056808,0.3680149751,9.5e-09,0.3680149786,0.2102743305,0.2403543741,0.1251487255,0.0665568211,0.1975459456,0.3369181833
2251,COCO_train2014_000000099451.jpg,少年,２人の少年がWiiのコントローラーを持って、青いソファーに並んで座っていますね！,２人のコブラがWiiのコントローラーを持って、青いソファーに並んで座っていますね！,２人のバードがWiiのコントローラーを持って、青いソファーに並んで座っていますね！,２人のキャップがWiiのコントローラーを持って、青いソファーに並んで座っていますね！,２人のドッグがWiiのコントローラーを持って、青いソファーに並んで座っていますね！,0.999052796,6.3e-08,0.0009471411,0.4215256981,3.42e-08,0.4215257125,0.0971898844,0.0974862576,0.003040154,0.0319199505,0.0777837038,0.4103680968
2254,COCO_train2014_000000006190.jpg,男,チェックのシャツを着た男がリモコンを前に向けていますね！,チェックのシャツを着たイソギンチャク男がリモコンを前に向けていますね！,チェックのシャツを着た狐男がリモコンを前に向けていますね！,チェックのシャツを着たドラムスティック男がリモコンを前に向けていますね！,チェックのシャツを着た太鼓男がリモコンを前に向けていますね！,0.9888168379,5e-10,0.0111831616,0.4622151122,1.9e-09,0.4622151131,0.1629389089,0.1679158956,0.029639759,0.0123069594,0.0924966708,0.133052998
2255,COCO_train2014_000000001548.jpg,サーファー,良い波を捕まえ、意気揚々と海から上がって来る男性サーファーですね！,良い波を捕まえ、意気揚々と海から上がって来る男性計算尺ですね！,良い波を捕まえ、意気揚々と海から上がって来る男性ゴリラですね！,良い波を捕まえ、意気揚々と海から上がって来る男性ごみくずですね！,良い波を捕まえ、意気揚々と海から上がって来る男性海際ですね！,0.9834887348,4.227e-07,0.0165108495,0.4011225409,4.558e-07,0.4011227237,0.1612206817,0.1811144054,0.1098406481,0.0554773969,0.1532569081,0.3619895353
2257,COCO_train2014_000000071005.jpg,女性,ミキサーを持った男性と人形を持った女性が並んでいますね！,ミキサーを持った男性と人形を持った航空母艦女が並んでいますね！,ミキサーを持った男性と人形を持った野羊女が並んでいますね！,ミキサーを持った男性と人形を持ったマフラー女が並んでいますね！,ミキサーを持った男性と人形を持ったカウボーイハット女が並んでいますね！,0.9964942455,7.4e-08,0.0035056808,0.3173350905,2.359e-07,0.3173351654,0.2442508875,0.27493155,0.1115938221,0.0526259472,0.1934866607,0.2719874694
2261,COCO_train2014_000000073427.jpg,ワイン,バーのカウンターにワインが2本とグラスが一個おいてありますね！,バーのカウンターにカメが2本とグラスが一個おいてありますね！,バーのカウンターにきのこが2本とグラスが一個おいてありますね！,バーのカウンターに小料理屋が2本とグラスが一個おいてありますね！,バーのカウンターに精油が2本とグラスが一個おいてありますね！,0.9816168571,3.87e-08,0.0183831049,0.3755291695,1.06e-08,0.3755291735,0.2259148184,0.3285236061,0.3123330739,0.1520307601,0.2669126093,0.569590026
2275,COCO_train2014_000000028674.jpg,男性,男性が白い長テーブルでパソコンを使っていますね！,ディスクブレーキ男が白い長テーブルでパソコンを使っていますね！,ネコ男が白い長テーブルでパソコンを使っていますね！,ライブラリー男が白い長テーブルでパソコンを使っていますね！,食物男が白い長テーブルでパソコンを使っていますね！,0.9964287032,2.53e-08,0.0035712716,0.3355120482,5.19e-08,0.3355120656,0.2217963504,0.2310612947,0.0400973445,0.0134021216,0.0418660007,0.3201194626
2278,COCO_train2014_000000027482.jpg,男性,路上で傾けたスケートボードに乗っている男性ですね！,路上で傾けたスケートボードに乗っている鉢男ですね！,路上で傾けたスケートボードに乗っているクローゼット男ですね！,路上で傾けたスケートボードに乗っている炬男ですね！,路上で傾けたスケートボードに乗っているリムジン男ですね！,0.9979467471,7.08e-08,0.0020531822,0.3627719311,8.64e-08,0.3627719624,0.1665965194,0.1747957915,0.0469077203,0.0215900561,0.124361299,0.1736075152
2280,COCO_train2014_000000069625.jpg,男性,長いベンチで疲れはてて寝る男性ですね！,長いベンチで疲れはてて寝るいちじく男ですね！,長いベンチで疲れはてて寝るいぬっころ男ですね！,長いベンチで疲れはてて寝る電話機男ですね！,長いベンチで疲れはてて寝るサンドバッグ男ですね！,0.9846649144,5.35e-08,0.0153350329,0.3214015186,6.74e-08,0.3214015403,0.18509285,0.1856080741,0.0027758713,0.0295548958,0.1778635532,0.1661661159
2286,COCO_train2014_000000021747.jpg,男の子,菓子パンを持った男の子は口の周りを汚していますね！,菓子パンを持ったスノーモービルは口の周りを汚していますね！,菓子パンを持った鳥は口の周りを汚していますね！,菓子パンを持ったヘアドライアーは口の周りを汚していますね！,菓子パンを持った包丁は口の周りを汚していますね！,0.9998443362,1.091e-07,0.0001555547,0.5364591998,6.7e-08,0.5364592357,0.0851766242,0.0996975526,0.1456497976,0.0160451363,0.0562716126,0.2851373111
2288,COCO_train2014_000000020450.jpg,男性,刺青を入れた男性がバイクに乗っていますね！,刺青を入れたポットパイ男がバイクに乗っていますね！,刺青を入れたいぬ男がバイクに乗っていますね！,刺青を入れたパーキングメーター男がバイクに乗っていますね！,刺青を入れたサングラス男がバイクに乗っていますね！,0.9824209268,2.656e-07,0.0175788123,0.3214014854,1.708e-07,0.3214015403,0.1345544201,0.1402522177,0.0406253655,0.0237102933,0.075939171,0.3122274451
2289,COCO_train2014_000000073690.jpg,男女,男女がテレビゲームを楽しんでいますね！,サンショウウオがテレビゲームを楽しんでいますね！,いぬっころがテレビゲームを楽しんでいますね！,エレキがテレビゲームを楽しんでいますね！,舞台がテレビゲームを楽しんでいますね！,0.9976067035,9.8e-09,0.0023932867,0.2215239099,4.83e-08,0.2215239206,0.2543518298,0.2692399323,0.0552967844,0.0223123023,0.163580969,0.1363991329
2290,COCO_train2014_000000022575.jpg,荷物,車のトランクには大量の荷物が詰められていますね！,車のトランクには大量のカメレオンが詰められていますね！,車のトランクには大量の寝台が詰められていますね！,車のトランクには大量のワンボックスカーが詰められていますね！,車のトランクには大量のトラックが詰められていますね！,0.9997849258,5.1e-09,0.0002150691,0.4861502582,8.1e-09,0.4861502621,0.0814867659,0.1242510229,0.3441762974,0.0545290416,0.1219977736,0.4469675142
2292,COCO_train2014_000000057631.jpg,犬,緑のトラックの前に女性と犬がいますね！,緑のトラックの前に女性とモデムがいますね！,緑のトラックの前に女性とバードがいますね！,緑のトラックの前に女性とレッカー車がいますね！,緑のトラックの前に女性とワン公がいますね！,0.9959642063,2.7e-09,0.004035791,0.6245693318,4e-10,0.624569332,0.0314627595,0.0369772539,0.1491320703,0.5959693789,0.5959693789,1.0
2300,COCO_train2014_000000010069.jpg,女性,ロングヘアの女性がベンチに座っていますね！,ロングヘアの空母女がベンチに座っていますね！,ロングヘアのローブ女がベンチに座っていますね！,ロングヘアの長いす女がベンチに座っていますね！,ロングヘアのスカート女がベンチに座っていますね！,0.9964942404,7.91e-08,0.0035056808,0.3902693791,6.5e-09,0.3902693816,0.445778175,0.4840970039,0.0791552697,0.0567885269,0.1724177748,0.3293658499
2302,COCO_train2014_000000002400.jpg,犬,ベンチに座った男とその両側に２匹の犬が座っていますね！,ベンチに座った男とその両側に２匹のプロジェクターが座っていますね！,ベンチに座った男とその両側に２匹の鳥が座っていますね！,ベンチに座った男とその両側に２匹のラクダが座っていますね！,ベンチに座った男とその両側に２匹のいぬが座っていますね！,0.9709124222,1e-10,0.0290875777,0.6245693319,2e-10,0.624569332,0.0001023731,0.0002515792,0.5930779529,0.4368602931,0.4368602931,1.0
2304,COCO_train2014_000000007594.jpg,子供,赤い服を着た子供がくまのぬいぐるみを抱えていますね！,赤い服を着たトロリーバスがくまのぬいぐるみを抱えていますね！,赤い服を着たバードがくまのぬいぐるみを抱えていますね！,赤い服を着たシャモジがくまのぬいぐるみを抱えていますね！,赤い服を着たワン公がくまのぬいぐるみを抱えていますね！,0.9780448668,2.57e-08,0.0219551081,0.4177092518,1.32e-08,0.4177092573,0.1527864392,0.1718267202,0.1108109436,0.0403039866,0.0890725106,0.4524851311
2305,COCO_train2014_000000115042.jpg,男性,黒いニット帽をかぶった男性がスケートボードをしていますね！,黒いニット帽をかぶった石垣男がスケートボードをしていますね！,黒いニット帽をかぶったねこ男がスケートボードをしていますね！,黒いニット帽をかぶった手すり男がスケートボードをしていますね！,黒いニット帽をかぶった一輪車男がスケートボードをしていますね！,0.9946304456,4.1e-09,0.0053695503,0.3355120624,9.4e-09,0.3355120656,0.3535207408,0.4040066302,0.124963022,0.0697966001,0.3164839447,0.22053757
2306,COCO_train2014_000000021830.jpg,女性,女性が黒い旅行鞄を二つ引いていますね！,航空母艦女が黒い旅行鞄を二つ引いていますね！,たんす女が黒い旅行鞄を二つ引いていますね！,ストール女が黒い旅行鞄を二つ引いていますね！,ミニスカート女が黒い旅行鞄を二つ引いていますね！,0.9964943166,2.6e-09,0.0035056808,0.3667923377,2.4e-09,0.3667923386,0.5499950219,0.5631622672,0.0233809083,0.0575668712,0.174780935,0.3293658499
2307,COCO_train2014_000000121929.jpg,男性,赤いTシャツを着た男性がローラーブレードを履いていますね！,赤いTシャツを着たモデム男がローラーブレードを履いていますね！,赤いTシャツを着た刃物男がローラーブレードを履いていますね！,赤いTシャツを着た角帽男がローラーブレードを履いていますね！,赤いTシャツを着た法服男がローラーブレードを履いていますね！,0.9961316775,8.63e-08,0.0038682365,0.3158589005,2.35e-08,0.3158589079,0.0560716386,0.0637997165,0.1211302866,0.0166345966,0.058541555,0.2841502345
2308,COCO_train2014_000000005131.jpg,人,制服を着た大勢の人が列をなして歩いていますね！,制服を着た大勢のポットパイ人間が列をなして歩いていますね！,制服を着た大勢のいぬっころ人間が列をなして歩いていますね！,制服を着た大勢のユニフォーム人間が列をなして歩いていますね！,制服を着た大勢の法服人間が列をなして歩いていますね！,0.9964996589,2.7e-09,0.0035003384,0.3634505851,2.5e-09,0.363450586,0.6484347808,0.6572976708,0.0134838299,0.0148971533,0.1142008379,0.1304469699
2318,COCO_train2014_000000104888.jpg,少年,民族衣装を着た少年が液晶画面を抱えていますね！,民族衣装を着たへびが液晶画面を抱えていますね！,民族衣装を着た猫が液晶画面を抱えていますね！,民族衣装を着たラップトップパソコンが液晶画面を抱えていますね！,民族衣装を着た着物が液晶画面を抱えていますね！,0.9990528499,9e-09,0.0009471411,0.4350098414,7.3e-09,0.4350098446,0.1410330109,0.1455479115,0.0310200301,0.0149415964,0.0609274246,0.2452359758
2320,COCO_train2014_000000019737.jpg,少年,四角いたこを挙げるビーチサンダルを履いた少年がいますね！,四角いたこを挙げるビーチサンダルを履いたオルガンがいますね！,四角いたこを挙げるビーチサンダルを履いたバードがいますね！,四角いたこを挙げるビーチサンダルを履いた糸巻きがいますね！,四角いたこを挙げるビーチサンダルを履いた竿がいますね！,0.9996860159,1.45e-08,0.0003139696,0.4215256793,7.87e-08,0.4215257125,0.2181151216,0.2215615213,0.0155550462,0.0165719132,0.1201696992,0.1379042578
2321,COCO_train2014_000000031729.jpg,男女,箱に入ったピザを抱えた男女が座っていますね！,箱に入ったピザを抱えた山椒魚が座っていますね！,箱に入ったピザを抱えたドッグが座っていますね！,箱に入ったピザを抱えた理髪店が座っていますね！,箱に入ったピザを抱えたドラムが座っていますね！,0.9976066443,6.92e-08,0.0023932867,0.2215239146,2.72e-08,0.2215239206,0.0735550576,0.0785475969,0.0635606876,0.0057987618,0.0246940218,0.2348245194
2325,COCO_train2014_000000033444.jpg,犬,フリスビーをもった男性とフリスビーをキャッチしている黒い犬がいますね！,フリスビーをもった男性とフリスビーをキャッチしている黒いオルガンがいますね！,フリスビーをもった男性とフリスビーをキャッチしている黒いねこがいますね！,フリスビーをもった男性とフリスビーをキャッチしている黒いテニスラケットがいますね！,フリスビーをもった男性とフリスビーをキャッチしている黒いいぬがいますね！,0.9844706297,4.5e-09,0.0155293659,0.7690603314,6.9e-09,0.7690603367,0.1885199798,0.243848756,0.2268979226,0.1977606267,0.1977606267,1.0
2326,COCO_train2014_000000037931.jpg,中,レストランの料理人が人参刻み中ですね！,レストランの料理人が人参刻みキノコですね！,レストランの料理人が人参刻み谿ですね！,レストランの料理人が人参刻み筆ですね！,レストランの料理人が人参刻み担架ですね！,0.9980579812,1.98e-08,0.001941999,0.2708187766,8.9e-09,0.270818779,0.1011722573,0.1072146893,0.0563582474,0.0081265306,0.0477521904,0.1701813157
2329,COCO_train2014_000000051443.jpg,女性,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着た女性と白い服を着た女性が横に立っていますね！,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着た蝸牛女と白い服を着た女性が横に立っていますね！,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着たドッグ女と白い服を着た女性が横に立っていますね！,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着たすき女と白い服を着た女性が横に立っていますね！,黒い馬に乗った紫色の服を着た女の子の横に黄色に服を着た牛車女と白い服を着た女性が横に立っていますね！,0.9956281875,1.92e-08,0.0043717934,0.3680149734,1.4e-08,0.3680149786,0.0558394487,0.0648377389,0.1387816782,0.0107868325,0.0496558174,0.2172320001
2332,COCO_train2014_000000085085.jpg,男性,男性が自分の顔がカメラに映るように構えていますね！,瓦屋根男が自分の顔がカメラに映るように構えていますね！,猫男が自分の顔がカメラに映るように構えていますね！,ストップウォッチ男が自分の顔がカメラに映るように構えていますね！,テレビ男が自分の顔がカメラに映るように構えていますね！,0.9962558142,3.49e-08,0.003744151,0.3355120541,3.44e-08,0.3355120656,0.3776417614,0.380078733,0.0064117547,0.0247694111,0.1206481382,0.2053028869
2340,COCO_train2014_000000121366.jpg,男性,白いタンクトップを着た男性が冷蔵庫のドアを開けようとしていますね！,白いタンクトップを着たディスクブレーキ男が冷蔵庫のドアを開けようとしていますね！,白いタンクトップを着た野羊男が冷蔵庫のドアを開けようとしていますね！,白いタンクトップを着た冷蔵庫男が冷蔵庫のドアを開けようとしていますね！,白いタンクトップを着た靴屋男が冷蔵庫のドアを開けようとしていますね！,0.996428722,6.4e-09,0.0035712716,0.2867280578,3.2e-09,0.2867280587,0.1003238155,0.1058692038,0.0523796166,0.030731934,0.1250368208,0.2457830727
2350,COCO_train2014_000000103504.jpg,人々,活気あふれる市場かキッチンか、人々がたくさんいますね！,活気あふれる市場かキッチンか、セミがたくさんいますね！,活気あふれる市場かキッチンか、フィッシュがたくさんいますね！,活気あふれる市場かキッチンか、Tシャツがたくさんいますね！,活気あふれる市場かキッチンか、料理店がたくさんいますね！,0.992464461,1.177e-07,0.0075354222,0.3947661092,6.1e-09,0.3947661116,0.1550687606,0.1591162086,0.0254370563,0.0085885384,0.054126963,0.1586739384
2352,COCO_train2014_000000001804.jpg,人,２人の人が１つの食べ物を一緒にかじっていますね！,２ワゴン人間の人が１つの食べ物を一緒にかじっていますね！,２ドッグ人間の人が１つの食べ物を一緒にかじっていますね！,２アイスキャンデー人間の人が１つの食べ物を一緒にかじっていますね！,２ヘラ人間の人が１つの食べ物を一緒にかじっていますね！,0.9993591068,4.297e-07,0.0006404638,0.3634505333,1.449e-07,0.363450586,0.1588772244,0.1611409932,0.0140483734,0.0209134335,0.125016287,0.1672856712
2362,COCO_train2014_000000060136.jpg,女性,ソファに座るお年寄りの男性と男性と女性がいますね！,ソファに座るお年寄りの男性と男性と航空母艦女がいますね！,ソファに座るお年寄りの男性と男性とアヒル女がいますね！,ソファに座るお年寄りの男性と男性と松葉杖女がいますね！,ソファに座るお年寄りの男性と男性とサロン女がいますね！,0.9964942847,3.46e-08,0.0035056808,0.2801938878,1.574e-07,0.2801939319,0.1857389843,0.2123092115,0.1251487255,0.0333806769,0.1207868457,0.2763602009
2364,COCO_train2014_000000021786.jpg,女性,オレンジのベストをきた女性が携帯電話で話していますね！,オレンジのベストをきたポットパイ女が携帯電話で話していますね！,オレンジのベストをきたスカート女が携帯電話で話していますね！,オレンジのベストをきたボックス女が携帯電話で話していますね！,オレンジのベストをきた担架女が携帯電話で話していますね！,0.9670360862,9.61e-08,0.0329638209,0.3293658399,3.05e-08,0.3293658499,0.3035588983,0.3087363839,0.0167699238,0.0081370385,0.0793306753,0.1025711482
2367,COCO_train2014_000000074840.jpg,男女,4人の男女がピザを食べていますね！,4人のサンショウウオがピザを食べていますね！,4人のねこがピザを食べていますね！,4人の蟹がピザを食べていますね！,4人の茶寮がピザを食べていますね！,0.9976067114,1.9e-09,0.0023932867,0.2438542444,5.9e-09,0.2438542458,0.3737186497,0.4013423026,0.0688281618,0.0375617878,0.3219234347,0.1166792588
2369,COCO_train2014_000000013292.jpg,男性,男性がパソコンとミキサーを使って操作していますね！,でんでん虫男がパソコンとミキサーを使って操作していますね！,ネコ男がパソコンとミキサーを使って操作していますね！,カセット男がパソコンとミキサーを使って操作していますね！,テレビ男がパソコンとミキサーを使って操作していますね！,0.971931028,5e-10,0.0280689715,0.3355120654,5e-10,0.3355120656,0.1520518613,0.1572390795,0.0329893701,0.0054184494,0.0263924655,0.2053028869
2376,COCO_train2014_000000056848.jpg,男女,6人の男女がサッカーをしていますね！,6人のモデムがサッカーをしていますね！,6人の食べ物がサッカーをしていますね！,6人のラグビーボールがサッカーをしていますね！,6人のサッカーボールがサッカーをしていますね！,0.9997305682,4.76e-08,0.0002693842,0.2130960955,3.43e-08,0.2130961028,0.2483909188,0.2484104484,7.86183e-05,0.0148635595,0.1770880669,0.0839331513
2382,COCO_train2014_000000000960.jpg,女性,瓶を片手に持った女性がドレスにネクタイをつけて下唇をかんでいますね！,瓶を片手に持ったディスクブレーキ女がドレスにネクタイをつけて下唇をかんでいますね！,瓶を片手に持ったいぬ女がドレスにネクタイをつけて下唇をかんでいますね！,瓶を片手に持った花聟女がドレスにネクタイをつけて下唇をかんでいますね！,瓶を片手に持ったドレス女がドレスにネクタイをつけて下唇をかんでいますね！,0.9729035616,1.0361e-06,0.0270954304,0.3680147899,5.127e-07,0.3680149786,0.0747279128,0.087097846,0.1420234117,0.0558791661,0.1229882315,0.4543456347
2384,COCO_train2014_000000050372.jpg,男性,車いすに乗った男性がテニスラケットをもっていますね！,車いすに乗ったポットパイ男がテニスラケットをもっていますね！,車いすに乗った刃物男がテニスラケットをもっていますね！,車いすに乗った力車男がテニスラケットをもっていますね！,車いすに乗った自転車男がテニスラケットをもっていますね！,0.9824210848,1.047e-07,0.0175788123,0.3158588864,6.8e-08,0.3158589079,0.2886777976,0.3067720532,0.058982738,0.0773886449,0.361071676,0.2143304227
2394,COCO_train2014_000000029523.jpg,女性,赤い日傘をさしサングラスをかけて扇子を手にした女性が笑顔を見せてこちらを見ていますね！,赤い日傘をさしサングラスをかけて扇子を手にしたキャッスル女が笑顔を見せてこちらを見ていますね！,赤い日傘をさしサングラスをかけて扇子を手にした山羊女が笑顔を見せてこちらを見ていますね！,赤い日傘をさしサングラスをかけて扇子を手にしたシュート女が笑顔を見せてこちらを見ていますね！,赤い日傘をさしサングラスをかけて扇子を手にした和服女が笑顔を見せてこちらを見ていますね！,0.9855419732,0.0,0.0144580268,0.3173351654,0.0,0.3173351654,2.1801e-06,2.3688e-06,0.0796628214,5.538e-07,1.1248e-06,0.4923959794
2398,COCO_train2014_000000034120.jpg,男性,室内で白いリモコンを持った男性が三人いますね！,室内で白いリモコンを持った架け橋男が三人いますね！,室内で白いリモコンを持ったいぬっころ男が三人いますね！,室内で白いリモコンを持ったラッパ男が三人いますね！,室内で白いリモコンを持ったギター男が三人いますね！,0.9990237321,1.73e-07,0.0009760951,0.3214014747,2.04e-07,0.3214015403,0.1049036373,0.1122138351,0.0651452455,0.0345697961,0.1376559883,0.2511317995
2402,COCO_train2014_000000100777.jpg,人達,椅子に座って笑いながら飲み物を飲む人達ですね！,椅子に座って笑いながら飲み物を飲む缶切りですね！,椅子に座って笑いながら飲み物を飲むドッグですね！,椅子に座って笑いながら飲み物を飲むジグソーパズルですね！,椅子に座って笑いながら飲み物を飲むサロンですね！,0.9962033112,4.4e-09,0.0037966844,0.3318375522,6.5e-09,0.3318375544,0.608366028,0.6109204292,0.0041812339,0.0499040647,0.3125911355,0.1596464487
